Date,COR
2022-02-01,132.45924377441406
2022-02-02,130.93893432617188
2022-02-03,132.6709747314453
2022-02-04,131.4489288330078
2022-02-07,134.14312744140625
2022-02-08,136.86624145507812
2022-02-09,137.52052307128906
2022-02-10,136.19264221191406
2022-02-11,135.3817596435547
2022-02-14,135.3238525390625
2022-02-15,136.57879638671875
2022-02-16,137.78550720214844
2022-02-17,137.18699645996094
2022-02-18,136.59811401367188
2022-02-22,135.69065856933594
2022-02-23,134.63845825195312
2022-02-24,133.084228515625
2022-02-25,137.00357055664062
2022-02-28,137.59242248535156
2022-03-01,137.05181884765625
2022-03-02,138.046142578125
2022-03-03,140.43055725097656
2022-03-04,142.1971893310547
2022-03-07,139.82237243652344
2022-03-08,139.4073028564453
2022-03-09,140.7781219482422
2022-03-10,141.10633850097656
2022-03-11,139.55210876464844
2022-03-14,141.08702087402344
2022-03-15,146.1455078125
2022-03-16,145.28634643554688
2022-03-17,146.92742919921875
2022-03-18,146.73435974121094
2022-03-21,147.8734588623047
2022-03-22,146.84054565429688
2022-03-23,146.2806396484375
2022-03-24,147.32322692871094
2022-03-25,149.33120727539062
2022-03-28,149.36978149414062
2022-03-29,149.66905212402344
2022-03-30,149.76559448242188
2022-03-31,149.35049438476562
2022-04-01,151.09780883789062
2022-04-04,149.38909912109375
2022-04-05,150.36410522460938
2022-04-06,152.6616668701172
2022-04-07,157.27606201171875
2022-04-08,159.70877075195312
2022-04-11,157.0154266357422
2022-04-12,156.9864501953125
2022-04-13,157.31468200683594
2022-04-14,155.6253204345703
2022-04-18,156.29139709472656
2022-04-19,157.20851135253906
2022-04-20,159.98873901367188
2022-04-21,159.3033447265625
2022-04-22,153.4918670654297
2022-04-25,152.980224609375
2022-04-26,151.80252075195312
2022-04-27,152.00523376464844
2022-04-28,152.28518676757812
2022-04-29,146.04896545410156
2022-05-02,143.809326171875
2022-05-03,145.53732299804688
2022-05-04,151.3584442138672
2022-05-05,149.81385803222656
2022-05-06,153.50155639648438
2022-05-09,151.87008666992188
2022-05-10,154.1193389892578
2022-05-11,155.7122039794922
2022-05-12,146.35787963867188
2022-05-13,148.04273986816406
2022-05-16,149.6500701904297
2022-05-17,151.9546356201172
2022-05-18,146.3191375732422
2022-05-19,144.64401245117188
2022-05-20,145.4186248779297
2022-05-23,147.8587188720703
2022-05-24,148.22669982910156
2022-05-25,149.37899780273438
2022-05-26,150.8604736328125
2022-05-27,151.88685607910156
2022-05-31,149.88247680664062
2022-06-01,145.25401306152344
2022-06-02,143.51107788085938
2022-06-03,142.36846923828125
2022-06-06,142.2329559326172
2022-06-07,144.8182830810547
2022-06-08,141.77781677246094
2022-06-09,139.39585876464844
2022-06-10,139.8702850341797
2022-06-13,137.033203125
2022-06-14,136.73304748535156
2022-06-15,137.79812622070312
2022-06-16,136.490966796875
2022-06-17,136.21981811523438
2022-06-21,138.71803283691406
2022-06-22,140.42222595214844
2022-06-23,140.0155487060547
2022-06-24,143.753173828125
2022-06-27,144.4890899658203
2022-06-28,138.65029907226562
2022-06-29,139.0278778076172
2022-06-30,136.9944610595703
