Date,SWK
2013-06-20,56.996944427490234
2013-06-21,56.14006423950195
2013-06-24,55.438323974609375
2013-06-25,56.4798698425293
2013-06-26,56.75318145751953
2013-06-27,57.706058502197266
2013-06-28,57.10036849975586
2013-07-01,57.8759765625
2013-07-02,57.454917907714844
2013-07-03,57.55094909667969
2013-07-05,58.40782928466797
2013-07-08,58.58510208129883
2013-07-09,59.52322006225586
2013-07-10,59.06523513793945
2013-07-11,60.22498321533203
2013-07-12,60.79380798339844
2013-07-15,60.719905853271484
2013-07-16,60.21019744873047
2013-07-17,59.81873321533203
2013-07-18,60.417049407958984
2013-07-19,61.39955139160156
2013-07-22,61.65065383911133
2013-07-23,61.968284606933594
2013-07-24,60.94890213012695
2013-07-25,60.94890213012695
2013-07-26,62.06431579589844
2013-07-29,62.0938606262207
2013-07-30,61.90919494628906
2013-07-31,62.50752639770508
2013-08-01,64.25082397460938
2013-08-02,64.72357940673828
2013-08-05,64.17695617675781
2013-08-06,63.3053092956543
2013-08-07,63.35700988769531
2013-08-08,63.2166748046875
2013-08-09,63.231441497802734
2013-08-12,65.14463806152344
2013-08-13,65.60262298583984
2013-08-14,64.98213195800781
2013-08-15,64.20650482177734
2013-08-16,64.11790466308594
2013-08-19,63.6599006652832
2013-08-20,64.08091735839844
2013-08-21,63.85932922363281
2013-08-22,64.73096466064453
2013-08-23,64.70883178710938
2013-08-26,64.11790466308594
2013-08-27,62.4853401184082
2013-08-28,62.921199798583984
2013-08-29,63.416107177734375
2013-08-30,62.980308532714844
2013-09-03,63.6894416809082
2013-09-04,63.971778869628906
2013-09-05,64.3878402709961
2013-09-06,64.84107208251953
2013-09-09,65.48004913330078
2013-09-10,66.4384994506836
2013-09-11,66.46820831298828
2013-09-12,66.30476379394531
2013-09-13,66.31963348388672
2013-09-16,66.61683654785156
2013-09-17,66.60940551757812
2013-09-18,67.97650909423828
2013-09-19,67.98393249511719
2013-09-20,66.96601104736328
2013-09-23,66.17845153808594
2013-09-24,66.5647964477539
2013-09-25,66.69853210449219
2013-09-26,67.24836730957031
2013-09-27,67.30780029296875
2013-09-30,67.2929458618164
2013-10-01,68.62291717529297
2013-10-02,67.84276580810547
2013-10-03,67.5084228515625
2013-10-04,67.71646118164062
2013-10-07,66.89173889160156
2013-10-08,66.03729248046875
2013-10-09,65.68064880371094
2013-10-10,67.05519104003906
2013-10-11,67.8353500366211
2013-10-14,68.04337310791016
2013-10-15,66.50538635253906
2013-10-16,57.02478790283203
2013-10-17,55.25645065307617
2013-10-18,57.32940673828125
2013-10-21,57.5745964050293
2013-10-22,57.47797775268555
2013-10-23,56.757301330566406
2013-10-24,57.76774978637695
2013-10-25,58.295284271240234
2013-10-28,58.2432746887207
2013-10-29,59.34291458129883
2013-10-30,58.49586486816406
2013-10-31,58.76339340209961
2013-11-01,58.73366165161133
2013-11-04,59.16459655761719
2013-11-05,58.354713439941406
2013-11-06,59.87785339355469
2013-11-07,60.219661712646484
2013-11-08,60.09333038330078
2013-11-11,60.635711669921875
2013-11-12,60.79174041748047
2013-11-13,61.20039367675781
2013-11-14,60.895782470703125
2013-11-15,61.401004791259766
2013-11-18,61.47529983520508
2013-11-19,60.769466400146484
2013-11-20,60.316226959228516
2013-11-21,60.49454879760742
2013-11-22,60.96262741088867
2013-11-25,59.922454833984375
2013-11-26,60.063602447509766
2013-11-27,60.20479965209961
2013-11-29,60.47227478027344
2013-12-02,59.090301513671875
2013-12-03,59.30574417114258
2013-12-04,59.50764083862305
2013-12-05,59.6422233581543
2013-12-06,60.34502410888672
2013-12-09,60.48709487915039
2013-12-10,60.34502410888672
2013-12-11,59.328163146972656
2013-12-12,60.22541809082031
2013-12-13,60.173065185546875
2013-12-16,59.83662414550781
2013-12-17,59.6422233581543
2013-12-18,60.22541809082031
2013-12-19,60.36001205444336
2013-12-20,60.232887268066406
2013-12-23,60.524471282958984
2013-12-24,60.3001823425293
2013-12-26,60.591766357421875
2013-12-27,60.56935119628906
2013-12-30,60.748775482177734
2013-12-31,60.33008575439453
2014-01-02,59.94876480102539
2014-01-03,60.098304748535156
2014-01-06,59.54505157470703
2014-01-07,59.79925537109375
2014-01-08,59.87400817871094
2014-01-09,60.03849792480469
2014-01-10,60.87588882446289
2014-01-13,59.92634963989258
2014-01-14,61.45906066894531
2014-01-15,61.71329116821289
2014-01-16,61.601112365722656
2014-01-17,60.68896484375
2014-01-21,60.56186294555664
2014-01-22,60.50951385498047
2014-01-23,60.1207275390625
2014-01-24,58.176761627197266
2014-01-27,57.832828521728516
2014-01-28,58.2664794921875
2014-01-29,58.34127426147461
2014-01-30,58.22163391113281
2014-01-31,57.87023162841797
2014-02-03,56.55430221557617
2014-02-04,56.90572738647461
2014-02-05,56.56177520751953
2014-02-06,57.16741943359375
2014-02-07,58.91697692871094
2014-02-10,59.03657913208008
2014-02-11,59.82166290283203
2014-02-12,60.27772903442383
2014-02-13,60.25529479980469
2014-02-14,60.80113220214844
2014-02-18,60.77122116088867
2014-02-19,60.307674407958984
2014-02-20,60.88334274291992
2014-02-21,61.115135192871094
2014-02-24,61.36934280395508
2014-02-25,61.09270477294922
2014-02-26,61.30952453613281
2014-02-27,62.01982116699219
2014-02-28,62.08710479736328
2014-03-03,61.49287796020508
2014-03-04,61.680904388427734
2014-03-05,61.33491516113281
2014-03-06,61.59065628051758
2014-03-07,62.0645637512207
2014-03-10,61.60570526123047
2014-03-11,61.28227615356445
2014-03-12,60.597755432128906
2014-03-13,59.492008209228516
2014-03-14,59.43934631347656
2014-03-17,60.454830169677734
2014-03-18,60.29686737060547
2014-03-19,59.83051300048828
2014-03-20,60.146446228027344
2014-03-21,59.9583854675293
2014-03-24,59.6800537109375
2014-03-25,60.42477035522461
2014-03-26,59.73271942138672
2014-03-27,59.4844970703125
2014-03-28,60.695533752441406
2014-03-31,61.10922622680664
2014-04-01,61.515445709228516
2014-04-02,61.553035736083984
2014-04-03,61.38755416870117
2014-04-04,60.740699768066406
2014-04-07,59.49951934814453
2014-04-08,59.326541900634766
2014-04-09,60.39464569091797
2014-04-10,58.965457916259766
2014-04-11,58.35618209838867
2014-04-14,58.89775085449219
2014-04-15,60.342002868652344
2014-04-16,61.28980255126953
2014-04-17,61.620765686035156
2014-04-21,61.39509582519531
2014-04-22,61.47782516479492
2014-04-23,62.01189422607422
2014-04-24,64.33621215820312
2014-04-25,64.1105728149414
2014-04-28,63.38090896606445
2014-04-29,63.80213165283203
2014-04-30,64.60699462890625
2014-05-01,64.6822280883789
2014-05-02,64.6371078491211
2014-05-05,64.48665618896484
2014-05-06,64.08043670654297
2014-05-07,64.80257415771484
2014-05-08,64.99065399169922
2014-05-09,64.93800354003906
2014-05-12,65.72029113769531
2014-05-13,65.44196319580078
2014-05-14,64.5242919921875
2014-05-15,63.930030822753906
2014-05-16,64.46408081054688
2014-05-19,65.0357437133789
2014-05-20,63.83974838256836
2014-05-21,64.83267211914062
2014-05-22,64.78752899169922
2014-05-23,65.63001251220703
2014-05-27,65.74283599853516
2014-05-28,65.74283599853516
2014-05-29,65.57735443115234
2014-05-30,65.74283599853516
2014-06-02,66.1967544555664
2014-06-03,65.53856658935547
2014-06-04,65.14517211914062
2014-06-05,66.25729370117188
2014-06-06,66.46910858154297
2014-06-09,66.77172088623047
2014-06-10,66.75659942626953
2014-06-11,66.16651153564453
2014-06-12,65.9092788696289
2014-06-13,65.94713592529297
2014-06-16,66.39347839355469
2014-06-17,66.55990600585938
2014-06-18,66.77928161621094
2014-06-19,66.86251068115234
2014-06-20,67.34669494628906
2014-06-23,66.93060302734375
2014-06-24,66.09840393066406
2014-06-25,66.26483917236328
2014-06-26,66.01520538330078
2014-06-27,66.60530090332031
2014-06-30,66.43885803222656
2014-07-01,66.54476928710938
2014-07-02,66.4539794921875
2014-07-03,67.0667724609375
2014-07-07,66.6733627319336
2014-07-08,65.8638916015625
2014-07-09,65.9092788696289
2014-07-10,65.13004302978516
2014-07-11,64.9787368774414
2014-07-14,65.35702514648438
2014-07-15,64.79718017578125
2014-07-16,65.25865936279297
2014-07-17,64.31301879882812
2014-07-18,64.44915771484375
2014-07-21,64.92578125
2014-07-22,65.3116226196289
2014-07-23,65.34190368652344
2014-07-24,64.320556640625
2014-07-25,68.6706314086914
2014-07-28,68.58740997314453
2014-07-29,67.59635925292969
2014-07-30,67.61907958984375
2014-07-31,66.15894317626953
2014-08-01,66.15894317626953
2014-08-04,66.5372085571289
2014-08-05,65.75040435791016
2014-08-06,65.56127166748047
2014-08-07,65.71256256103516
2014-08-08,66.7490463256836
2014-08-11,67.08948516845703
2014-08-12,66.9759750366211
2014-08-13,67.6114730834961
2014-08-14,68.11835479736328
2014-08-15,67.9216537475586
2014-08-18,68.39830017089844
2014-08-19,68.90516662597656
2014-08-20,69.25318908691406
2014-08-21,69.26828002929688
2014-08-22,68.81438446044922
2014-08-25,68.96569061279297
2014-08-26,68.79924774169922
2014-08-27,68.63282012939453
2014-08-28,68.67820739746094
2014-08-29,69.22290802001953
2014-09-02,69.29098510742188
2014-09-03,69.49642181396484
2014-09-04,69.45838165283203
2014-09-05,69.9453125
2014-09-08,69.8311996459961
2014-09-09,69.7779541015625
2014-09-10,70.02903747558594
2014-09-11,70.08988189697266
2014-09-12,69.91487121582031
2014-09-15,69.8311996459961
2014-09-16,69.9224853515625
2014-09-17,70.20403289794922
2014-09-18,71.10943603515625
2014-09-19,70.94963073730469
2014-09-22,69.71705627441406
2014-09-23,69.58775329589844
2014-09-24,69.75509643554688
2014-09-25,68.71273803710938
2014-09-26,68.65187072753906
2014-09-29,68.46166229248047
2014-09-30,67.55626678466797
2014-10-01,66.57475280761719
2014-10-02,66.39214324951172
2014-10-03,66.95515441894531
2014-10-06,67.13015747070312
2014-10-07,64.83997344970703
2014-10-08,65.70738220214844
2014-10-09,64.04110717773438
2014-10-10,63.59218978881836
2014-10-13,61.895477294921875
2014-10-14,62.8237190246582
2014-10-15,61.86503982543945
2014-10-16,63.05960464477539
2014-10-17,64.05632019042969
2014-10-20,64.26174926757812
