Date,GPN
2016-05-02,69.87312316894531
2016-05-03,69.68234252929688
2016-05-04,69.27224731445312
2016-05-05,68.967041015625
2016-05-06,69.49161529541016
2016-05-09,69.66326141357422
2016-05-10,70.86503601074219
2016-05-11,70.6551742553711
2016-05-12,70.94132995605469
2016-05-13,70.81732940673828
2016-05-16,70.92227172851562
2016-05-17,70.73147583007812
2016-05-18,70.8554916381836
2016-05-19,70.77918243408203
2016-05-20,71.49462127685547
2016-05-23,71.4469223022461
2016-05-24,73.65992736816406
2016-05-25,72.74420166015625
2016-05-26,72.8491439819336
2016-05-27,73.5550308227539
2016-05-31,74.10828399658203
2016-06-01,74.12737274169922
2016-06-02,75.28157806396484
2016-06-03,72.55343627929688
2016-06-06,73.59318542480469
2016-06-07,73.39286041259766
2016-06-08,72.80146789550781
2016-06-09,73.06853485107422
2016-06-10,71.2942886352539
2016-06-13,70.37855529785156
2016-06-14,70.34037780761719
2016-06-15,70.64563751220703
2016-06-16,71.10352325439453
2016-06-17,70.5788803100586
2016-06-20,71.63770294189453
2016-06-21,71.4278335571289
2016-06-22,70.83643341064453
2016-06-23,72.3912582397461
2016-06-24,67.03035736083984
2016-06-27,64.3690185546875
2016-06-28,66.54386901855469
2016-06-29,67.57408905029297
2016-06-30,68.0892105102539
2016-07-01,68.4325942993164
2016-07-05,68.54704284667969
2016-07-06,68.73784637451172
2016-07-07,68.48983001708984
2016-07-08,70.14962005615234
2016-07-11,71.35151672363281
2016-07-12,71.96200561523438
2016-07-13,72.1909408569336
2016-07-14,72.95405578613281
2016-07-15,73.18301391601562
2016-07-18,73.22114562988281
2016-07-19,73.2306900024414
2016-07-20,74.32766723632812
2016-07-21,73.65039825439453
2016-07-22,74.22276306152344
2016-07-25,74.70921325683594
2016-07-26,75.5772933959961
2016-07-27,74.81417846679688
2016-07-28,74.58525085449219
2016-07-29,71.21797180175781
2016-08-01,70.31178283691406
2016-08-02,68.20367431640625
2016-08-03,69.7871322631836
2016-08-04,70.1686782836914
2016-08-05,71.10352325439453
2016-08-08,70.53118896484375
2016-08-09,71.43736267089844
2016-08-10,71.27517700195312
2016-08-11,71.40873718261719
2016-08-12,71.25611877441406
2016-08-15,71.49463653564453
2016-08-16,70.14945983886719
2016-08-17,70.8077392578125
2016-08-18,70.7505111694336
2016-08-19,71.31334686279297
2016-08-22,71.95254516601562
2016-08-23,72.744384765625
2016-08-24,72.02886199951172
2016-08-25,73.08782958984375
2016-08-26,72.63945770263672
2016-08-29,72.42957305908203
2016-08-30,72.93518829345703
2016-08-31,72.45817565917969
2016-09-01,73.28819274902344
2016-09-02,72.81117248535156
2016-09-06,73.18324279785156
2016-09-07,72.91612243652344
2016-09-08,72.76348114013672
2016-09-09,70.23530578613281
2016-09-12,71.16069793701172
2016-09-13,69.81552124023438
2016-09-14,70.13990020751953
2016-09-15,72.5535659790039
2016-09-16,70.88404846191406
2016-09-19,71.0176010131836
2016-09-20,71.00806427001953
2016-09-21,72.82072448730469
2016-09-22,72.5535659790039
2016-09-23,71.95254516601562
2016-09-26,72.14335632324219
2016-09-27,72.58219909667969
2016-09-28,73.25003814697266
2016-09-29,72.59172821044922
2016-09-30,73.23094177246094
2016-10-03,73.57437133789062
2016-10-04,72.92566680908203
2016-10-05,75.40611267089844
2016-10-06,75.34888458251953
2016-10-07,72.51541137695312
2016-10-10,72.124267578125
2016-10-11,70.31163787841797
2016-10-12,70.41655731201172
2016-10-13,69.97772216796875
2016-10-14,69.68194580078125
2016-10-17,69.65335083007812
2016-10-18,70.79817962646484
2016-10-19,70.95082092285156
2016-10-20,70.20667266845703
2016-10-21,69.52931213378906
2016-10-24,70.65507507324219
2016-10-25,69.9013671875
2016-10-26,70.27348327636719
2016-10-27,69.13817596435547
2016-10-28,69.2526626586914
2016-10-31,69.18589782714844
2016-11-01,68.45130157470703
2016-11-02,67.38276672363281
2016-11-03,67.23966979980469
2016-11-04,67.55448150634766
2016-11-07,68.51805114746094
2016-11-08,69.30046844482422
2016-11-09,69.47221374511719
2016-11-10,67.67840576171875
2016-11-11,66.30441284179688
2016-11-14,63.51827621459961
2016-11-15,64.93042755126953
2016-11-16,66.73379516601562
2016-11-17,66.56204986572266
2016-11-18,67.46849060058594
2016-11-21,68.6898193359375
2016-11-22,68.43217468261719
2016-11-23,68.78523254394531
2016-11-25,68.78523254394531
2016-11-28,68.26042175292969
2016-11-29,67.35398864746094
2016-11-30,65.40752410888672
2016-12-01,63.37512969970703
2016-12-02,65.00675964355469
2016-12-05,66.53339385986328
2016-12-06,66.69561767578125
2016-12-07,67.62115478515625
2016-12-08,68.48941040039062
2016-12-09,68.88062286376953
2016-12-12,67.97418975830078
2016-12-13,68.55620574951172
2016-12-14,68.18409729003906
2016-12-15,67.39214324951172
2016-12-16,67.06773376464844
2016-12-19,67.5352783203125
2016-12-20,68.14593505859375
2016-12-21,67.62115478515625
2016-12-22,66.81964111328125
2016-12-23,67.07730102539062
2016-12-27,67.48754119873047
2016-12-28,66.47616577148438
2016-12-29,66.61927032470703
2016-12-30,66.22808074951172
2017-01-03,67.26809692382812
2017-01-04,69.77753448486328
2017-01-05,70.05424499511719
2017-01-06,71.03703308105469
2017-01-09,76.1322250366211
2017-01-10,74.3097915649414
2017-01-11,74.64373016357422
2017-01-12,74.0426254272461
2017-01-13,74.17620086669922
2017-01-17,74.46247863769531
2017-01-18,75.01586151123047
2017-01-19,75.75057983398438
2017-01-20,75.45475769042969
2017-01-23,74.79641723632812
2017-01-24,75.40707397460938
2017-01-25,74.69146728515625
2017-01-26,73.27933502197266
2017-01-27,73.88998413085938
2017-01-30,74.24303436279297
2017-01-31,73.73729705810547
2017-02-01,73.51783752441406
2017-02-02,73.2029800415039
2017-02-03,74.9968032836914
2017-02-06,74.59602355957031
2017-02-07,75.09219360351562
2017-02-08,75.45480346679688
2017-02-09,75.02542114257812
2017-02-10,74.88225555419922
2017-02-13,74.64366912841797
2017-02-14,75.58842468261719
2017-02-15,75.349853515625
2017-02-16,74.11882019042969
2017-02-17,74.38602447509766
2017-02-21,75.2448959350586
2017-02-22,75.10175323486328
2017-02-23,74.6341323852539
2017-02-24,75.3593978881836
2017-02-27,76.24687957763672
2017-02-28,76.04645538330078
2017-03-01,75.81743621826172
2017-03-02,74.69141387939453
2017-03-03,76.92440795898438
2017-03-06,76.54269409179688
2017-03-07,77.1916275024414
2017-03-08,76.59998321533203
2017-03-09,76.02738189697266
2017-03-10,75.52163696289062
2017-03-13,76.02738189697266
2017-03-14,75.45480346679688
2017-03-15,75.13036346435547
2017-03-16,76.05602264404297
2017-03-17,76.37094116210938
2017-03-20,75.75067138671875
2017-03-21,74.67230987548828
2017-03-22,75.45480346679688
2017-03-23,75.33076477050781
2017-03-24,74.83454895019531
2017-03-27,74.54827117919922
2017-03-28,75.14946746826172
2017-03-29,75.22583770751953
2017-03-30,77.01028442382812
2017-03-31,76.99121856689453
2017-04-03,75.70293426513672
2017-04-04,74.76774597167969
2017-04-05,74.19515991210938
2017-04-06,74.51964569091797
2017-04-07,74.36697387695312
2017-04-10,73.95660400390625
2017-04-11,74.137939453125
2017-04-12,73.96615600585938
2017-04-13,73.99479675292969
2017-04-17,74.98722076416016
2017-04-18,75.38803100585938
2017-04-19,75.34030151367188
2017-04-20,77.28704833984375
2017-04-21,77.16295623779297
2017-04-24,77.66873931884766
2017-04-25,78.23177337646484
2017-04-26,77.69740295410156
2017-04-27,78.22225952148438
2017-04-28,78.02185821533203
2017-05-01,77.77372741699219
2017-05-02,77.98365783691406
2017-05-03,77.39202117919922
2017-05-04,82.20156860351562
2017-05-05,82.13475799560547
2017-05-08,82.58329010009766
2017-05-09,83.27991485595703
2017-05-10,83.77615356445312
2017-05-11,84.21509552001953
2017-05-12,83.72843170166016
2017-05-15,85.3506851196289
2017-05-16,85.27436065673828
2017-05-17,84.07197570800781
2017-05-18,84.7113265991211
2017-05-19,85.9232406616211
2017-05-22,87.5360107421875
2017-05-23,87.0397720336914
2017-05-24,88.28032684326172
2017-05-25,88.14673614501953
2017-05-26,87.65049743652344
2017-05-30,87.77457427978516
2017-05-31,87.4215087890625
2017-06-01,89.04375457763672
2017-06-02,88.16582489013672
2017-06-05,87.52648162841797
2017-06-06,88.02267456054688
2017-06-07,88.04460906982422
2017-06-08,86.927978515625
2017-06-09,85.03824615478516
2017-06-12,85.42001342773438
2017-06-13,86.6607437133789
2017-06-14,86.27894592285156
2017-06-15,86.22169494628906
2017-06-16,85.46772003173828
2017-06-19,85.6585922241211
2017-06-20,85.04777526855469
2017-06-21,85.52496337890625
2017-06-22,86.3553237915039
2017-06-23,87.09974670410156
2017-06-26,86.13579559326172
2017-06-27,85.76361083984375
2017-06-28,87.69147491455078
2017-06-29,86.28851318359375
2017-06-30,86.20259094238281
2017-07-03,85.94493865966797
2017-07-05,85.7826919555664
2017-07-06,84.37969970703125
2017-07-07,84.93321990966797
2017-07-10,84.60875701904297
2017-07-11,84.28424835205078
2017-07-12,86.07852935791016
2017-07-13,86.54619598388672
2017-07-14,87.67240142822266
2017-07-17,87.20475006103516
2017-07-18,87.52925872802734
2017-07-19,88.5695571899414
2017-07-20,89.34265899658203
2017-07-21,89.50489807128906
2017-07-24,90.4784164428711
2017-07-25,90.6788330078125
2017-07-26,90.95557403564453
2017-07-27,90.30660247802734
2017-07-28,90.21113586425781
2017-07-31,90.06797790527344
2017-08-01,91.156005859375
2017-08-02,91.06057739257812
2017-08-03,90.81243133544922
2017-08-04,93.2652816772461
2017-08-07,92.34902954101562
2017-08-08,92.53038024902344
2017-08-09,91.64274597167969
2017-08-10,89.37126159667969
2017-08-11,89.05632019042969
2017-08-14,90.17295837402344
2017-08-15,90.020263671875
2017-08-16,90.28750610351562
2017-08-17,89.39989471435547
2017-08-18,89.48578643798828
2017-08-21,90.25887298583984
2017-08-22,91.48051452636719
2017-08-23,90.26839447021484
2017-08-24,89.9630126953125
2017-08-25,89.09447479248047
2017-08-28,89.59077453613281
2017-08-29,89.705322265625
2017-08-30,90.21113586425781
2017-08-31,91.13692474365234
2017-09-01,91.16557312011719
2017-09-05,90.52611541748047
2017-09-06,90.44976043701172
2017-09-07,91.61412048339844
2017-09-08,90.75516510009766
2017-09-11,92.10089111328125
2017-09-12,93.60885620117188
2017-09-13,92.94078063964844
2017-09-14,92.6162338256836
2017-09-15,93.12212371826172
2017-09-18,92.57807922363281
2017-09-19,91.70947265625
2017-09-20,91.27037811279297
2017-09-21,91.9576416015625
2017-09-22,91.46128845214844
2017-09-25,89.91499328613281
2017-09-26,90.05815124511719
2017-09-27,90.18222045898438
2017-09-28,89.66680145263672
2017-09-29,90.70721435546875
2017-10-02,91.75716400146484
2017-10-03,92.22488403320312
2017-10-04,92.03399658203125
2017-10-05,92.38716888427734
2017-10-06,92.53988647460938
2017-10-09,93.68531036376953
2017-10-10,94.03844451904297
2017-10-11,94.56343841552734
2017-10-12,94.55387878417969
2017-10-13,95.10749816894531
2017-10-16,94.8211441040039
2017-10-17,93.23667907714844
2017-10-18,92.46350860595703
2017-10-19,92.40625762939453
2017-10-20,92.74988555908203
2017-10-23,93.0075912475586
2017-10-24,93.29395294189453
2017-10-25,94.99297332763672
2017-10-26,95.83292388916016
2017-10-27,96.94969940185547
2017-10-30,97.24562072753906
2017-10-31,99.22147369384766
2017-11-01,97.88514709472656
2017-11-02,98.13331604003906
2017-11-03,98.89691162109375
2017-11-06,99.52688598632812
2017-11-07,99.17372131347656
2017-11-08,97.02609252929688
2017-11-09,94.80207061767578
2017-11-10,94.35344696044922
2017-11-13,95.06935119628906
2017-11-14,96.73019409179688
2017-11-15,94.868896484375
2017-11-16,95.6611099243164
2017-11-17,95.47977447509766
2017-11-20,96.48200988769531
2017-11-21,98.51512145996094
2017-11-22,97.77059936523438
2017-11-24,98.7633056640625
2017-11-27,99.16419219970703
2017-11-28,98.83966064453125
2017-11-29,94.45845794677734
2017-11-30,95.98567962646484
2017-12-01,96.16704559326172
2017-12-04,91.59491729736328
2017-12-05,92.23443603515625
2017-12-06,92.76896667480469
2017-12-07,94.67799377441406
2017-12-08,94.84980773925781
2017-12-11,95.6611099243164
2017-12-12,95.58476257324219
2017-12-13,94.84027099609375
2017-12-14,95.0216293334961
2017-12-15,96.25305938720703
2017-12-18,96.75902557373047
2017-12-19,98.05730438232422
2017-12-20,97.10265350341797
2017-12-21,95.81395721435547
2017-12-22,95.8044204711914
2017-12-26,96.15762329101562
2017-12-27,95.77577209472656
2017-12-28,95.7662124633789
2017-12-29,95.68984985351562
2018-01-02,95.04071807861328
2018-01-03,97.0931396484375
2018-01-04,98.945068359375
2018-01-05,98.8591537475586
2018-01-08,99.45101165771484
2018-01-09,100.05242156982422
2018-01-10,98.86872100830078
2018-01-11,99.27918243408203
2018-01-12,98.57275390625
2018-01-16,99.85195922851562
2018-01-17,100.99746704101562
2018-01-18,101.3602066040039
2018-01-19,103.10716247558594
2018-01-22,104.14766693115234
2018-01-23,104.9018325805664
2018-01-24,107.07833099365234
2018-01-25,107.10696411132812
2018-01-26,108.11885070800781
2018-01-29,107.31696319580078
2018-01-30,106.32418823242188
2018-01-31,106.7060317993164
2018-02-01,106.52464294433594
2018-02-02,103.78491973876953
2018-02-05,100.21469116210938
2018-02-06,101.19794464111328
2018-02-07,101.49388122558594
2018-02-08,96.02396392822266
2018-02-09,99.21234893798828
2018-02-12,101.57024383544922
2018-02-13,101.99982452392578
2018-02-14,102.69668579101562
2018-02-15,107.2501449584961
2018-02-16,109.15936279296875
2018-02-20,109.5221176147461
2018-02-21,107.1451416015625
2018-02-22,106.93512725830078
2018-02-23,109.26436614990234
2018-02-26,109.49346923828125
2018-02-27,109.01616668701172
2018-02-28,108.2429428100586
2018-03-01,106.39102172851562
2018-03-02,108.30023193359375
2018-03-05,108.56752014160156
2018-03-06,108.99707794189453
2018-03-07,109.12118530273438
