Date,SNA
2017-06-07,130.86412048339844
2017-06-08,127.60249328613281
2017-06-09,128.11495971679688
2017-06-12,128.0823974609375
2017-06-13,128.31834411621094
2017-06-14,127.71638488769531
2017-06-15,127.01685333251953
2017-06-16,128.48098754882812
2017-06-19,128.22068786621094
2017-06-20,127.20394897460938
2017-06-21,124.64189147949219
2017-06-22,125.88632202148438
2017-06-23,125.642333984375
2017-06-26,126.92744445800781
2017-06-27,125.99205017089844
2017-06-28,126.82170104980469
2017-06-29,127.30152130126953
2017-06-30,128.51353454589844
2017-07-03,129.18861389160156
2017-07-05,127.66758728027344
2017-07-06,125.5202865600586
2017-07-07,126.87860870361328
2017-07-10,125.37386322021484
2017-07-11,124.83707427978516
2017-07-12,124.39783477783203
2017-07-13,125.48774719238281
2017-07-14,126.67532348632812
2017-07-17,129.34315490722656
2017-07-18,127.44802856445312
2017-07-19,128.27764892578125
2017-07-20,122.28300476074219
2017-07-21,122.00651550292969
2017-07-24,119.98123168945312
2017-07-25,121.95769500732422
2017-07-26,122.03901672363281
2017-07-27,125.9758071899414
2017-07-28,123.98298645019531
2017-07-31,125.42267608642578
2017-08-01,124.41412353515625
2017-08-02,124.43846893310547
2017-08-03,124.32466888427734
2017-08-04,124.25140380859375
2017-08-07,126.0326919555664
2017-08-08,125.44707489013672
2017-08-09,126.23603820800781
2017-08-10,124.25955200195312
2017-08-11,124.00740814208984
2017-08-14,125.0647964477539
2017-08-15,123.24282836914062
2017-08-16,123.82304382324219
2017-08-17,121.61660766601562
2017-08-18,120.9137954711914
2017-08-21,115.79811096191406
2017-08-22,116.04322814941406
2017-08-23,115.6427993774414
2017-08-24,116.72149658203125
2017-08-25,118.42134094238281
2017-08-28,118.29873657226562
2017-08-29,119.06688690185547
2017-08-30,119.43462371826172
2017-08-31,120.59510040283203
2017-09-01,119.32025909423828
2017-09-05,118.22521209716797
2017-09-06,119.06688690185547
2017-09-07,119.58993530273438
2017-09-08,120.12928771972656
2017-09-11,120.30089569091797
2017-09-12,122.06602478027344
2017-09-13,121.73916625976562
2017-09-14,120.13743591308594
2017-09-15,119.8514404296875
2017-09-18,119.8514404296875
2017-09-19,119.9658203125
2017-09-20,121.8127212524414
2017-09-21,121.42047119140625
2017-09-22,122.0252456665039
2017-09-25,121.8127212524414
2017-09-26,122.27849578857422
2017-09-27,122.62177276611328
2017-09-28,120.447998046875
2017-09-29,121.7718734741211
2017-10-02,120.86476135253906
2017-10-03,123.112060546875
2017-10-04,123.75764465332031
2017-10-05,121.42861938476562
2017-10-06,121.98432159423828
2017-10-09,123.34906005859375
2017-10-10,122.78520965576172
2017-10-11,123.34906005859375
2017-10-12,123.8966064453125
2017-10-13,124.22343444824219
2017-10-16,124.23164367675781
2017-10-17,124.41963958740234
2017-10-18,125.45748138427734
2017-10-19,127.63941192626953
2017-10-20,130.85101318359375
2017-10-23,132.5099639892578
2017-10-24,132.64889526367188
2017-10-25,130.68759155273438
2017-10-26,130.31982421875
2017-10-27,129.48626708984375
2017-10-30,128.3748779296875
2017-10-31,128.93870544433594
2017-11-01,129.41270446777344
2017-11-02,129.5271453857422
2017-11-03,129.29833984375
2017-11-06,130.058349609375
2017-11-07,129.56802368164062
2017-11-08,128.57106018066406
2017-11-09,128.14610290527344
2017-11-10,127.37786102294922
2017-11-13,127.54136657714844
2017-11-14,128.03982543945312
2017-11-15,128.04798889160156
2017-11-16,129.0338134765625
2017-11-17,128.99273681640625
2017-11-20,130.96432495117188
2017-11-21,132.36094665527344
2017-11-22,132.5663299560547
2017-11-24,131.1943817138672
2017-11-27,132.5005645751953
2017-11-28,134.7843475341797
2017-11-29,137.37213134765625
2017-11-30,139.18760681152344
2017-12-01,138.21823120117188
2017-12-04,142.38328552246094
2017-12-05,140.61700439453125
