Date,STZ
2017-09-06,179.22300720214844
2017-09-07,178.9486846923828
2017-09-08,179.1079864501953
2017-09-11,180.26727294921875
2017-09-12,181.08148193359375
2017-09-13,180.93101501464844
2017-09-14,180.8690643310547
2017-09-15,180.00177001953125
2017-09-18,180.44422912597656
2017-09-19,179.0548095703125
2017-09-20,178.55931091308594
2017-09-21,177.89556884765625
2017-09-22,178.59469604492188
2017-09-25,177.53274536132812
2017-09-26,177.39109802246094
2017-09-27,176.8159637451172
2017-09-28,176.37335205078125
2017-09-29,176.5061798095703
2017-10-02,176.41770935058594
2017-10-03,176.17869567871094
2017-10-04,178.03713989257812
2017-10-05,185.17881774902344
2017-10-06,185.93991088867188
2017-10-09,184.24078369140625
2017-10-10,184.03721618652344
2017-10-11,183.842529296875
2017-10-12,183.5416259765625
2017-10-13,184.56820678710938
2017-10-16,186.24081420898438
2017-10-17,189.06387329101562
2017-10-18,187.42662048339844
2017-10-19,187.59481811523438
2017-10-20,186.9487762451172
2017-10-23,187.3558349609375
2017-10-24,188.18772888183594
2017-10-25,188.0372772216797
2017-10-26,187.3824005126953
2017-10-27,187.52395629882812
2017-10-30,188.49742126464844
2017-10-31,193.88687133789062
2017-11-01,191.15234375
2017-11-02,189.6656036376953
2017-11-03,191.0727081298828
2017-11-06,191.4364013671875
2017-11-07,191.15252685546875
2017-11-08,193.059814453125
2017-11-09,193.5033416748047
2017-11-10,193.9823760986328
2017-11-13,195.83639526367188
2017-11-14,193.4678192138672
2017-11-15,192.64288330078125
2017-11-16,192.8025360107422
2017-11-17,191.87107849121094
2017-11-20,193.01541137695312
2017-11-21,194.9493408203125
2017-11-22,195.56143188476562
2017-11-24,196.8299560546875
2017-11-27,195.26866149902344
2017-11-28,195.17996215820312
2017-11-29,190.15896606445312
2017-11-30,193.02430725097656
2017-12-01,193.9202880859375
2017-12-04,191.91543579101562
2017-12-05,192.34124755859375
2017-12-06,192.43881225585938
2017-12-07,192.3678436279297
2017-12-08,193.3702392578125
2017-12-11,194.60330200195312
2017-12-12,195.17111206054688
2017-12-13,193.90255737304688
2017-12-14,197.6017608642578
2017-12-15,199.10092163085938
2017-12-18,197.30902099609375
2017-12-19,198.027587890625
2017-12-20,198.27590942382812
2017-12-21,199.24288940429688
2017-12-22,198.54205322265625
2017-12-26,200.05014038085938
2017-12-27,200.4670867919922
2017-12-28,202.24130249023438
2017-12-29,202.76466369628906
2018-01-02,200.9816436767578
2018-01-03,201.81549072265625
2018-01-04,200.29855346679688
2018-01-05,195.05577087402344
2018-01-08,192.35897827148438
2018-01-09,197.00741577148438
2018-01-10,194.59449768066406
2018-01-11,194.3194580078125
2018-01-12,192.96224975585938
2018-01-16,193.1751251220703
2018-01-17,194.4702911376953
2018-01-18,192.75816345214844
2018-01-19,193.6363983154297
2018-01-22,194.55899047851562
2018-01-23,195.85411071777344
2018-01-24,196.96304321289062
2018-01-25,196.32432556152344
2018-01-26,198.3912811279297
2018-01-29,195.81871032714844
2018-01-30,195.20657348632812
2018-01-31,194.69204711914062
2018-02-01,195.77430725097656
2018-02-02,191.5162353515625
2018-02-05,187.1782989501953
2018-02-06,191.87107849121094
2018-02-07,189.97265625
2018-02-08,185.61532592773438
2018-02-09,186.9758758544922
2018-02-12,189.4213104248047
2018-02-13,189.8303985595703
2018-02-14,190.30169677734375
2018-02-15,192.80056762695312
2018-02-16,195.1481475830078
2018-02-20,193.26295471191406
2018-02-21,190.11500549316406
2018-02-22,189.51026916503906
2018-02-23,193.37857055664062
2018-02-26,193.89431762695312
2018-02-27,193.9032745361328
2018-02-28,191.61782836914062
2018-03-01,192.03575134277344
2018-03-02,195.4949951171875
2018-03-05,195.21043395996094
2018-03-06,197.9137725830078
2018-03-07,199.11428833007812
2018-03-08,202.4845733642578
2018-03-09,204.8322296142578
2018-03-12,204.66326904296875
2018-03-13,202.69802856445312
2018-03-14,202.20889282226562
2018-03-15,201.7642822265625
2018-03-16,203.2316131591797
2018-03-19,201.28414916992188
2018-03-20,202.40451049804688
2018-03-21,201.0351104736328
2018-03-22,199.39886474609375
2018-03-23,196.4553985595703
2018-03-26,195.948486328125
2018-03-27,194.2766876220703
2018-03-28,196.07302856445312
2018-03-29,202.6802520751953
2018-04-02,202.8936309814453
2018-04-03,200.16360473632812
2018-04-04,201.37303161621094
2018-04-05,204.46763610839844
2018-04-06,202.03102111816406
2018-04-09,201.1595916748047
2018-04-10,201.0351104736328
2018-04-11,200.48373413085938
2018-04-12,199.3899688720703
2018-04-13,199.0965118408203
2018-04-16,201.87989807128906
2018-04-17,205.77481079101562
2018-04-18,206.45071411132812
2018-04-19,204.1919403076172
2018-04-20,202.3778839111328
2018-04-23,202.98255920410156
2018-04-24,201.17742919921875
2018-04-25,201.7465057373047
2018-04-26,203.40057373046875
2018-04-27,208.28257751464844
2018-04-30,207.3132781982422
2018-05-01,204.24533081054688
2018-05-02,201.68423461914062
2018-05-03,199.256591796875
2018-05-04,196.7755584716797
2018-05-07,199.01646423339844
2018-05-08,196.93556213378906
2018-05-09,198.05084228515625
2018-05-10,196.64112854003906
2018-05-11,196.4984130859375
2018-05-14,197.91708374023438
2018-05-15,197.87246704101562
2018-05-16,197.59584045410156
2018-05-17,198.21148681640625
2018-05-18,196.56082153320312
2018-05-21,195.70431518554688
2018-05-22,192.65281677246094
2018-05-23,193.24172973632812
2018-05-24,193.58074951171875
2018-05-25,193.44696044921875
2018-05-29,196.06121826171875
2018-05-30,200.6116485595703
2018-05-31,199.04129028320312
2018-06-01,198.74685668945312
2018-06-04,201.4949493408203
2018-06-05,200.99530029296875
2018-06-06,200.18338012695312
2018-06-07,199.4427947998047
2018-06-08,202.78866577148438
2018-06-11,201.72694396972656
2018-06-12,204.9568634033203
2018-06-13,204.528564453125
2018-06-14,207.1606903076172
2018-06-15,207.9101104736328
2018-06-18,207.2321014404297
2018-06-19,206.86622619628906
2018-06-20,206.55397033691406
2018-06-21,206.4290313720703
2018-06-22,206.57180786132812
2018-06-25,203.466796875
2018-06-26,204.90330505371094
2018-06-27,204.6891326904297
2018-06-28,207.29452514648438
2018-06-29,195.2849578857422
2018-07-02,192.64390563964844
2018-07-03,191.82302856445312
2018-07-05,192.4922332763672
2018-07-06,191.81411743164062
2018-07-09,194.7763671875
2018-07-10,194.4908447265625
2018-07-11,193.9287109375
2018-07-12,194.08042907714844
2018-07-13,192.27809143066406
2018-07-16,190.448974609375
2018-07-17,190.80589294433594
2018-07-18,191.26092529296875
2018-07-19,192.56361389160156
2018-07-20,192.6885223388672
2018-07-23,191.83192443847656
2018-07-24,191.47509765625
2018-07-25,191.96578979492188
2018-07-26,191.50186157226562
2018-07-27,190.8951416015625
2018-07-30,187.07635498046875
2018-07-31,187.57598876953125
2018-08-01,185.99671936035156
2018-08-02,185.53273010253906
2018-08-03,190.94866943359375
2018-08-06,189.61923217773438
2018-08-07,193.73243713378906
2018-08-08,191.3055419921875
2018-08-09,192.29934692382812
2018-08-10,190.97425842285156
2018-08-13,191.44882202148438
2018-08-14,198.5935516357422
2018-08-15,186.4707489013672
2018-08-16,181.28675842285156
2018-08-17,182.5850067138672
2018-08-20,181.662841796875
2018-08-21,179.50509643554688
2018-08-22,182.0746612548828
2018-08-23,183.4355926513672
2018-08-24,185.87091064453125
2018-08-27,188.25244140625
2018-08-28,185.4858856201172
2018-08-29,187.34815979003906
2018-08-30,186.9094696044922
2018-08-31,186.40806579589844
2018-09-04,189.01348876953125
2018-09-05,187.79583740234375
2018-09-06,186.78414916992188
2018-09-07,189.5596466064453
2018-09-10,189.8640594482422
2018-09-11,192.72911071777344
2018-09-12,193.38270568847656
2018-09-13,192.34413146972656
2018-09-14,189.8551025390625
2018-09-17,190.1057891845703
2018-09-18,191.17124938964844
2018-09-19,192.64854431152344
2018-09-20,195.69268798828125
2018-09-21,194.2332763671875
2018-09-24,193.67816162109375
2018-09-25,192.05764770507812
2018-09-26,191.3861083984375
2018-09-27,192.44264221191406
2018-09-28,193.05145263671875
2018-10-01,190.99221801757812
2018-10-02,190.4639434814453
2018-10-03,188.70010375976562
2018-10-04,198.85321044921875
2018-10-05,199.82015991210938
2018-10-08,204.73550415039062
2018-10-09,202.58670043945312
2018-10-10,198.4145050048828
2018-10-11,194.97642517089844
2018-10-12,202.06744384765625
2018-10-15,200.2947235107422
2018-10-16,203.20452880859375
2018-10-17,203.41940307617188
2018-10-18,201.5302734375
2018-10-19,199.59632873535156
2018-10-22,196.2209014892578
2018-10-23,192.388916015625
2018-10-24,189.97152709960938
2018-10-25,190.8399658203125
2018-10-26,187.98385620117188
2018-10-29,181.52853393554688
2018-10-30,177.6964874267578
2018-10-31,178.3769989013672
2018-11-01,179.85426330566406
2018-11-02,180.2482147216797
2018-11-05,179.99661254882812
2018-11-06,183.321533203125
2018-11-07,185.79278564453125
2018-11-08,183.96853637695312
2018-11-09,182.53970336914062
2018-11-12,181.49732971191406
2018-11-13,179.40345764160156
2018-11-14,177.3096466064453
2018-11-15,177.42654418945312
2018-11-16,176.60874938964844
2018-11-19,173.78704833984375
2018-11-20,171.38766479492188
2018-11-21,174.5239715576172
2018-11-23,173.29275512695312
2018-11-26,174.4340362548828
2018-11-27,175.9527130126953
2018-11-28,180.9132080078125
2018-11-29,176.32119750976562
2018-11-30,175.91677856445312
2018-12-03,178.11846923828125
2018-12-04,171.7920684814453
2018-12-06,171.38766479492188
2018-12-07,169.4915008544922
2018-12-10,168.31431579589844
2018-12-11,169.63534545898438
2018-12-12,167.80210876464844
2018-12-13,164.11770629882812
2018-12-14,162.89556884765625
2018-12-17,158.2046661376953
2018-12-18,155.12234497070312
2018-12-19,154.64610290527344
2018-12-20,149.96421813964844
2018-12-21,145.74063110351562
2018-12-24,141.040771484375
2018-12-26,146.8549346923828
2018-12-27,146.92681884765625
2018-12-28,146.35169982910156
2018-12-31,144.51849365234375
2019-01-02,147.41207885742188
2019-01-03,145.21942138671875
2019-01-04,149.73060607910156
2019-01-07,152.8757781982422
2019-01-08,154.8707733154297
2019-01-09,135.63999938964844
2019-01-10,143.7186737060547
2019-01-11,143.0717010498047
2019-01-14,144.55442810058594
2019-01-15,144.2578887939453
2019-01-16,143.67376708984375
2019-01-17,144.10511779785156
2019-01-18,147.5108642578125
2019-01-22,148.03211975097656
2019-01-23,148.80496215820312
2019-01-24,148.0860595703125
2019-01-25,149.89230346679688
2019-01-28,150.8808135986328
2019-01-29,151.10546875
2019-01-30,153.31610107421875
2019-01-31,156.05694580078125
2019-02-01,156.13780212402344
2019-02-04,155.2930908203125
2019-02-05,157.009521484375
2019-02-06,154.82579040527344
2019-02-07,156.4074249267578
2019-02-08,157.45884704589844
2019-02-11,155.91566467285156
2019-02-12,155.16659545898438
2019-02-13,157.7205352783203
2019-02-14,156.9895782470703
2019-02-15,157.8468780517578
2019-02-19,157.67543029785156
2019-02-20,150.6905059814453
2019-02-21,149.490234375
2019-02-22,152.5675811767578
2019-02-25,150.84388732910156
2019-02-26,152.8834228515625
2019-02-27,152.7390594482422
2019-02-28,152.65782165527344
2019-03-01,155.16659545898438
2019-03-04,153.98443603515625
2019-03-05,151.1326904296875
2019-03-06,149.86021423339844
2019-03-07,151.2861328125
2019-03-08,149.97756958007812
2019-03-11,151.90879821777344
2019-03-12,152.3419647216797
2019-03-13,154.01150512695312
2019-03-14,153.96633911132812
