Date,Close,Volume
2010-01-04,9.396841049194336,5875500
2010-01-05,9.367086410522461,4288600
2010-01-06,9.337328910827637,4671800
2010-01-07,9.218303680419922,5909300
2010-01-08,9.254014015197754,2398800
2010-01-11,9.373039245605469,4536800
2010-01-12,9.319475173950195,2906900
2010-01-13,9.390891075134277,2073000
2010-01-14,9.402795791625977,2644900
2010-01-15,9.337328910827637,3998800
2010-01-19,9.46230411529541,1860700
2010-01-20,9.43850040435791,3240300
2010-01-21,9.248061180114746,3018700
2010-01-22,9.057625770568848,4304900
2010-01-25,9.152841567993164,2741700
2010-01-26,9.248061180114746,3243200
2010-01-27,9.158796310424805,3061000
2010-01-28,9.10523509979248,2980200
2010-01-29,9.02786922454834,4142700
2010-02-01,9.075478553771973,3137700
2010-02-02,9.230210304260254,2445800
2010-02-03,9.140942573547363,2443400
2010-02-04,8.948625564575195,3015300
2010-02-05,8.900547981262207,2723300
2010-02-08,8.76833438873291,2721000
2010-02-09,8.80439281463623,2576100
2010-02-10,8.756311416625977,2397400
2010-02-11,8.948625564575195,3992700
2010-02-12,8.912569046020508,3395000
2010-02-16,9.086854934692383,1912200
2010-02-17,9.092864990234375,1475600
2010-02-18,9.128922462463379,3177500
2010-02-19,9.36330509185791,4304500
2010-02-22,9.30921745300293,2315700
2010-02-23,9.207047462463379,3054700
2010-02-24,9.255125999450684,4645400
2010-02-25,9.189019203186035,3015400
2010-02-26,9.176998138427734,2641200
2010-03-01,9.243106842041016,5502600
2010-03-02,9.393353462219238,5157200
2010-03-03,9.321236610412598,5419300
2010-03-04,9.315229415893555,4527200
2010-03-05,9.429410934448242,2549300
2010-03-08,9.387344360351562,3532200
2010-03-09,9.471480369567871,4026000
2010-03-10,9.45345401763916,3165500
2010-03-11,9.477494239807129,1395100
2010-03-12,9.44143295288086,1477000
2010-03-15,9.405375480651855,1187900
2010-03-16,9.459465980529785,1851500
2010-03-17,9.465473175048828,1901500
2010-03-18,9.513550758361816,2197300
2010-03-19,9.507543563842773,2113600
2010-03-22,9.417396545410156,2246800
2010-03-23,9.429410934448242,2558700
2010-03-24,9.34527587890625,2180500
2010-03-25,9.273155212402344,2498600
2010-03-26,9.333256721496582,3102800
2010-03-29,9.34527587890625,2913100
2010-03-30,9.333256721496582,2099200
2010-03-31,9.291190147399902,2990400
2010-04-01,9.387344360351562,3093400
2010-04-05,9.519560813903809,2037400
2010-04-06,9.603696823120117,2007900
2010-04-07,9.579658508300781,4070500
2010-04-08,9.483501434326172,2122000
2010-04-09,9.555617332458496,1898800
2010-04-12,9.645766258239746,2171700
2010-04-13,9.561629295349121,2389400
2010-04-14,9.567642211914062,1468800
2010-04-15,9.525571823120117,2379200
2010-04-16,9.447444915771484,3621600
2010-04-19,9.477494239807129,3190900
2010-04-20,9.495519638061523,5002300
2010-04-21,9.477494239807129,2560800
2010-04-22,9.495519638061523,3488100
2010-04-23,9.84409236907959,6010300
2010-04-26,9.946255683898926,6374600
2010-04-27,9.693842887878418,5987700
2010-04-28,9.826061248779297,3176300
2010-04-29,9.802021026611328,2702100
2010-04-30,9.771974563598633,2881000
2010-05-03,9.92221736907959,4108500
2010-05-04,9.6818265914917,3493500
2010-05-05,9.518035888671875,4635000
2010-05-06,9.263250350952148,9256800
2010-05-07,9.141925811767578,7555200
2010-05-10,9.402777671813965,3417200
2010-05-11,9.378508567810059,3630600
2010-05-12,9.554430961608887,2237800
2010-05-13,9.511967658996582,3129700
2010-05-14,9.439173698425293,4057600
2010-05-17,9.457372665405273,2623100
2010-05-18,9.37244701385498,3109700
2010-05-19,9.281449317932129,3136800
2010-05-20,8.94173812866211,3876400
2010-05-21,8.9660005569458,3113200
