Date,SCHW
2016-10-12,28.27174186706543
2016-10-13,28.004440307617188
2016-10-14,28.48558235168457
2016-10-17,28.236103057861328
2016-10-18,28.699426651000977
2016-10-19,28.993459701538086
2016-10-20,28.663785934448242
2016-10-21,28.752891540527344
2016-10-24,28.681602478027344
2016-10-25,28.253923416137695
2016-10-26,28.645963668823242
2016-10-27,28.654874801635742
2016-10-28,28.414297103881836
2016-10-31,28.245012283325195
2016-11-01,28.20046615600586
2016-11-02,27.67476463317871
2016-11-03,27.754953384399414
2016-11-04,27.53220558166504
2016-11-07,28.788536071777344
2016-11-08,28.877634048461914
2016-11-09,30.100961685180664
2016-11-10,31.485002517700195
2016-11-11,32.217220306396484
2016-11-14,32.82442092895508
2016-11-15,33.217315673828125
2016-11-16,32.770843505859375
2016-11-17,33.074440002441406
2016-11-18,33.46732711791992
2016-11-21,34.020957946777344
2016-11-22,34.145973205566406
2016-11-23,34.922828674316406
2016-11-25,34.815677642822266
2016-11-28,34.24419021606445
2016-11-29,34.342411041259766
2016-11-30,34.52099609375
2016-12-01,35.36930465698242
2016-12-02,34.61029815673828
2016-12-05,34.824607849121094
2016-12-06,35.06568145751953
2016-12-07,35.15498352050781
2016-12-08,35.19963455200195
2016-12-09,35.11033630371094
2016-12-12,34.85138702392578
2016-12-13,34.77995300292969
2016-12-14,34.824607849121094
2016-12-15,35.19963455200195
2016-12-16,34.68171691894531
2016-12-19,34.601356506347656
2016-12-20,35.85148620605469
2016-12-21,35.699676513671875
2016-12-22,35.51216506958008
2016-12-23,36.003273010253906
2016-12-27,36.1372184753418
2016-12-28,35.61930847167969
2016-12-29,35.34250259399414
2016-12-30,35.2442741394043
2017-01-03,35.8961296081543
2017-01-04,36.80693435668945
2017-01-05,36.583683013916016
2017-01-06,36.815834045410156
2017-01-09,36.717620849609375
2017-01-10,36.780120849609375
2017-01-11,36.89622116088867
2017-01-12,36.84264373779297
2017-01-13,36.97658920288086
2017-01-17,36.01220703125
2017-01-18,36.69976043701172
2017-01-19,37.003353118896484
2017-01-20,36.88728713989258
2017-01-23,36.780120849609375
2017-01-24,37.32483673095703
2017-01-25,37.762359619140625
2017-01-26,37.905250549316406
2017-01-27,37.780235290527344
2017-01-30,37.35161590576172
2017-01-31,36.82477951049805
2017-02-01,36.91407012939453
2017-02-02,34.97639846801758
2017-02-03,35.86933898925781
2017-02-06,35.485382080078125
2017-02-07,35.43180847167969
2017-02-08,35.28862762451172
2017-02-09,35.86127853393555
2017-02-10,35.73600387573242
2017-02-13,36.43391418457031
2017-02-14,36.91707229614258
2017-02-15,37.72233200073242
2017-02-16,37.17654800415039
2017-02-17,37.17654800415039
2017-02-21,37.3823356628418
2017-02-22,37.23918151855469
2017-02-23,36.899169921875
2017-02-24,36.782859802246094
2017-02-27,37.337589263916016
2017-02-28,36.15653610229492
2017-03-01,38.46497344970703
2017-03-02,37.784969329833984
2017-03-03,37.9818229675293
2017-03-06,37.67759323120117
2017-03-07,37.27497482299805
2017-03-08,37.453914642333984
2017-03-09,37.80287551879883
2017-03-10,38.00864791870117
2017-03-13,38.45602798461914
2017-03-14,38.178653717041016
2017-03-15,38.223392486572266
2017-03-16,38.948143005371094
2017-03-17,38.34865951538086
2017-03-20,37.80287551879883
2017-03-21,36.18338394165039
2017-03-22,35.932857513427734
2017-03-23,35.94179916381836
2017-03-24,35.807586669921875
2017-03-27,35.27073287963867
2017-03-28,36.22813034057617
2017-03-29,36.192325592041016
2017-03-30,36.80970001220703
2017-03-31,36.51443099975586
2017-04-03,36.29969024658203
2017-04-04,35.99546813964844
2017-04-05,35.324432373046875
2017-04-06,35.8433837890625
2017-04-07,35.70023727416992
2017-04-10,35.163387298583984
2017-04-11,34.83232498168945
2017-04-12,34.35810852050781
2017-04-13,33.57967758178711
2017-04-17,34.12547302246094
2017-04-18,33.9196891784668
2017-04-19,34.250728607177734
2017-04-20,34.608642578125
2017-04-21,34.29547119140625
2017-04-24,35.06494903564453
2017-04-25,35.44968795776367
2017-04-26,35.8433837890625
2017-04-27,35.11863327026367
2017-04-28,34.760746002197266
2017-05-01,35.548099517822266
2017-05-02,35.81653594970703
2017-05-03,36.14759826660156
2017-05-04,35.932857513427734
2017-05-05,35.90601348876953
2017-05-08,36.15653610229492
2017-05-09,36.237060546875
2017-05-10,35.995025634765625
2017-05-11,35.87846374511719
2017-05-12,35.510887145996094
2017-05-15,36.34465026855469
2017-05-16,36.46118927001953
2017-05-17,34.175079345703125
2017-05-18,34.36335754394531
2017-05-19,34.300594329833984
2017-05-22,34.533687591552734
2017-05-23,34.847469329833984
2017-05-24,34.97298049926758
2017-05-25,35.331573486328125
2017-05-26,35.430206298828125
2017-05-30,34.65919876098633
2017-05-31,34.739898681640625
2017-06-01,35.591575622558594
2017-06-02,34.91919708251953
2017-06-05,35.053672790527344
2017-06-06,34.71298599243164
2017-06-07,34.847469329833984
2017-06-08,35.64537048339844
2017-06-09,37.017024993896484
2017-06-12,37.54597854614258
2017-06-13,37.69837951660156
2017-06-14,37.922508239746094
2017-06-15,37.761146545410156
2017-06-16,37.58182907104492
2017-06-19,38.065956115722656
2017-06-20,37.77907180786133
2017-06-21,37.429412841796875
2017-06-22,37.32184982299805
2017-06-23,37.312889099121094
2017-06-26,37.519073486328125
2017-06-27,38.20939254760742
2017-06-28,38.415592193603516
2017-06-29,38.55902862548828
2017-06-30,38.514198303222656
2017-07-03,38.98040008544922
2017-07-05,39.15970993041992
2017-07-06,38.98040008544922
2017-07-07,38.83695983886719
2017-07-10,39.11487579345703
2017-07-11,38.63971710205078
2017-07-12,38.59489440917969
2017-07-13,38.711456298828125
2017-07-14,38.5859375
2017-07-17,38.4873161315918
2017-07-18,38.424560546875
2017-07-19,37.80595779418945
2017-07-20,37.77907180786133
2017-07-21,37.78803253173828
2017-07-24,37.61769485473633
2017-07-25,38.50524139404297
2017-07-26,38.35283660888672
2017-07-27,38.13768005371094
2017-07-28,38.146636962890625
2017-07-31,38.46043014526367
2017-08-01,38.66661834716797
2017-08-02,38.567996978759766
2017-08-03,38.44248962402344
2017-08-04,38.6486930847168
2017-08-07,38.44248962402344
2017-08-08,38.29904556274414
2017-08-09,37.7421760559082
2017-08-10,36.475711822509766
2017-08-11,36.511627197265625
2017-08-14,36.93379211425781
2017-08-15,36.76313781738281
2017-08-16,36.59247589111328
2017-08-17,35.63140106201172
2017-08-18,35.48768997192383
2017-08-21,35.27211380004883
2017-08-22,35.72122573852539
2017-08-23,35.71223449707031
2017-08-24,35.60447311401367
2017-08-25,35.71223449707031
2017-08-28,35.51465606689453
2017-08-29,35.1912841796875
2017-08-30,35.54158020019531
2017-08-31,35.837989807128906
2017-09-01,36.0715217590332
2017-09-05,34.82303237915039
2017-09-06,34.96674346923828
2017-09-07,34.230220794677734
2017-09-08,34.7421875
2017-09-11,35.30805969238281
2017-09-12,35.78410339355469
2017-09-13,35.748172760009766
2017-09-14,35.91883087158203
2017-09-15,36.11642074584961
2017-09-18,36.511627197265625
2017-09-19,36.8619384765625
2017-09-20,37.373905181884766
2017-09-21,37.796058654785156
2017-09-22,38.209224700927734
2017-09-25,38.173309326171875
2017-09-26,38.46970748901367
2017-09-27,39.5565185546875
2017-09-28,39.18825149536133
2017-09-29,39.28705596923828
2017-10-02,39.5565185546875
2017-10-03,39.93375778198242
2017-10-04,39.77207946777344
2017-10-05,40.58045959472656
2017-10-06,40.72418212890625
2017-10-09,40.78704833984375
2017-10-10,40.4996223449707
2017-10-11,40.697227478027344
2017-10-12,40.44573974609375
2017-10-13,40.1762809753418
2017-10-16,39.9427490234375
2017-10-17,38.972694396972656
2017-10-18,39.053524017333984
2017-10-19,38.86491394042969
2017-10-20,40.13135528564453
2017-10-23,39.9427490234375
2017-10-24,40.58943557739258
2017-10-25,40.10441970825195
2017-10-26,40.7331657409668
2017-10-27,40.33794021606445
2017-10-30,40.28404235839844
2017-10-31,40.27507019042969
2017-11-01,39.73615264892578
2017-11-02,40.472679138183594
2017-11-03,40.25711441040039
2017-11-06,40.10441970825195
2017-11-07,39.65531921386719
2017-11-08,39.77207946777344
2017-11-09,39.59211730957031
2017-11-10,39.83506393432617
2017-11-13,40.13201141357422
2017-11-14,40.123008728027344
2017-11-15,40.078033447265625
2017-11-16,40.16800308227539
2017-11-17,40.20399475097656
2017-11-20,40.59992218017578
2017-11-21,41.46375274658203
2017-11-22,41.21180725097656
2017-11-24,41.19379806518555
2017-11-27,41.1848030090332
2017-11-28,42.417545318603516
2017-11-29,43.56932830810547
2017-11-30,43.90226364135742
2017-12-01,44.5411376953125
2017-12-04,46.38576126098633
2017-12-05,45.692901611328125
2017-12-06,45.47694778442383
2017-12-07,45.962867736816406
2017-12-08,46.241790771484375
2017-12-11,45.63893127441406
2017-12-12,46.3947639465332
2017-12-13,45.28799057006836
2017-12-14,45.17101287841797
2017-12-15,46.14281463623047
2017-12-18,46.556724548339844
2017-12-19,46.619720458984375
2017-12-20,46.619720458984375
2017-12-21,47.04263687133789
2017-12-22,46.862674713134766
2017-12-26,46.673709869384766
