Date,ERIE
2013-02-05,54.308555603027344
2013-02-06,54.39662551879883
2013-02-07,54.536033630371094
2013-02-08,54.50666046142578
2013-02-11,54.52138137817383
2013-02-12,54.60206985473633
2013-02-13,54.5286979675293
2013-02-14,53.19316864013672
2013-02-15,53.119808197021484
2013-02-19,53.31059265136719
2013-02-20,53.119808197021484
2013-02-21,53.156494140625
2013-02-22,54.191158294677734
2013-02-25,52.8189582824707
2013-02-26,53.59676742553711
2013-02-27,52.89231872558594
2013-02-28,53.71417236328125
2013-03-01,54.719478607177734
2013-03-04,54.91025924682617
2013-03-05,54.41128158569336
2013-03-06,54.088401794433594
2013-03-07,53.941654205322266
2013-03-08,53.83156967163086
2013-03-11,54.02971649169922
2013-03-12,54.40394592285156
2013-03-13,54.807552337646484
2013-03-14,54.895599365234375
2013-03-15,55.592689514160156
2013-03-18,55.387245178222656
2013-03-19,56.25312805175781
2013-03-20,56.09169387817383
2013-03-21,54.96163558959961
2013-03-22,54.90294647216797
2013-03-25,55.8275260925293
2013-03-26,55.62938690185547
2013-03-27,55.23314666748047
2013-03-28,55.42392349243164
2013-04-01,55.431278228759766
2013-04-02,55.702781677246094
2013-04-03,55.20208740234375
2013-04-04,55.43875503540039
2013-04-05,55.379573822021484
2013-04-08,56.104373931884766
2013-04-09,55.93425750732422
2013-04-10,56.41498947143555
2013-04-11,57.568702697753906
2013-04-12,57.125
2013-04-15,55.978641510009766
2013-04-16,57.080604553222656
2013-04-17,56.35581970214844
2013-04-18,56.474159240722656
2013-04-19,56.22270202636719
2013-04-22,57.32466506958008
2013-04-23,57.576114654541016
2013-04-24,57.901546478271484
2013-04-25,58.72987365722656
2013-04-26,58.552371978759766
2013-04-29,58.61892318725586
2013-04-30,58.84819030761719
2013-05-01,58.66330337524414
2013-05-02,58.47099685668945
2013-05-03,59.12184143066406
2013-05-06,59.195804595947266
2013-05-07,59.66911315917969
2013-05-08,60.13505935668945
2013-05-09,59.24757766723633
2013-05-10,59.84663772583008
2013-05-13,59.861427307128906
2013-05-14,60.17203903198242
2013-05-15,61.11872100830078
2013-05-16,60.697147369384766
2013-05-17,61.06694412231445
2013-05-20,60.645381927490234
2013-05-21,60.001930236816406
2013-05-22,59.24757766723633
2013-05-23,59.3732795715332
2013-05-24,59.29193115234375
2013-05-28,58.09383010864258
2013-05-29,55.57185363769531
2013-05-30,54.358985900878906
2013-05-31,56.141357421875
2013-06-03,56.3706169128418
2013-06-04,56.09698486328125
2013-06-05,55.09852981567383
2013-06-06,55.5644645690918
2013-06-07,56.156166076660156
2013-06-10,57.56134033203125
2013-06-11,56.6220703125
2013-06-12,57.317283630371094
2013-06-13,57.95330810546875
2013-06-14,57.317283630371094
2013-06-17,55.7123908996582
2013-06-18,57.102783203125
2013-06-19,55.475730895996094
2013-06-20,54.935829162597656
2013-06-21,54.64741134643555
2013-06-24,53.75990676879883
2013-06-25,55.66801834106445
2013-06-26,58.323097229003906
2013-06-27,58.67808532714844
2013-06-28,58.93693542480469
2013-07-01,60.090694427490234
2013-07-02,59.76512908935547
2013-07-03,59.295738220214844
2013-07-05,59.6012077331543
2013-07-08,59.6012077331543
2013-07-09,59.40007019042969
2013-07-10,59.28831481933594
2013-07-11,59.89924240112305
2013-07-12,60.60699462890625
2013-07-15,60.9422607421875
2013-07-16,61.1806526184082
2013-07-17,61.456302642822266
2013-07-18,61.389244079589844
