Date,Close,Volume
2010-01-04,28.52985954284668,3001500
2010-01-05,29.091962814331055,3238500
2010-01-06,29.433639526367188,2848700
2010-01-07,29.90757179260254,3068100
2010-01-08,29.516298294067383,2406500
2010-01-11,29.477725982666016,2452900
2010-01-12,29.235248565673828,4279000
2010-01-13,29.648550033569336,3145300
2010-01-14,29.802873611450195,2394600
2010-01-15,29.46120262145996,3701200
2010-01-19,29.857980728149414,3343500
2010-01-20,29.54936981201172,2742400
2010-01-21,28.430660247802734,5922000
2010-01-22,27.581987380981445,4867700
2010-01-25,27.945716857910156,2779500
2010-01-26,27.262348175048828,2804500
2010-01-27,28.45270538330078,4747700
2010-01-28,27.879575729370117,3262800
2010-01-29,27.548917770385742,3453900
2010-02-01,28.22675895690918,2694000
2010-02-02,28.623552322387695,2524100
2010-02-03,27.752819061279297,3103700
2010-02-04,26.567977905273438,4758300
2010-02-05,26.744325637817383,4757900
2010-02-08,25.912181854248047,3007500
2010-02-09,26.650646209716797,4967100
2010-02-10,26.937198638916016,3037400
2010-02-11,26.777387619018555,5745200
2010-02-12,26.52939796447754,4265900
2010-02-16,27.515859603881836,3373400
2010-02-17,27.86855125427246,4228400
2010-02-18,28.149606704711914,2723400
2010-02-19,28.38105583190918,3498200
2010-02-22,28.491270065307617,3299900
2010-02-23,27.835481643676758,3093500
2010-02-24,28.601499557495117,3760200
2010-02-25,28.788860321044922,4623000
2010-02-26,28.882551193237305,3370700
2010-03-01,29.46120262145996,3211100
2010-03-02,29.32342529296875,3171800
2010-03-03,29.114009857177734,2525300
2010-03-04,29.632028579711914,3400000
2010-03-05,30.078413009643555,3010900
2010-03-08,30.486204147338867,3581600
2010-03-09,30.54132080078125,2955200
2010-03-10,30.756261825561523,4523500
2010-03-11,30.76175880432129,3145700
2010-03-12,30.811357498168945,2590100
2010-03-15,30.794828414916992,3084600
2010-03-16,31.461650848388672,3063800
2010-03-17,31.7371883392334,3611400
2010-03-18,31.84740447998047,3713800
2010-03-19,31.941083908081055,5380800
2010-03-22,32.00722885131836,3403800
2010-03-23,32.15601348876953,2915200
2010-03-24,32.178062438964844,2591800
2010-03-25,32.23866653442383,3812000
2010-03-26,32.62995529174805,4069900
2010-03-29,33.01570510864258,2407900
2010-03-30,32.88345718383789,2843900
2010-03-31,33.34084701538086,3258000
2010-04-01,33.776222229003906,2567400
2010-04-05,34.71857833862305,3848600
2010-04-06,35.16496658325195,3874000
2010-04-07,34.630401611328125,4861100
2010-04-08,34.98310089111328,3162000
2010-04-09,35.00514602661133,2198900
2010-04-12,34.76818084716797,3079400
2010-04-13,34.92799758911133,2796700
2010-04-14,35.88137435913086,2996600
2010-04-15,35.523170471191406,2317900
2010-04-16,34.630401611328125,4410200
2010-04-19,35.087806701660156,2748200
2010-04-20,35.975059509277344,3029600
2010-04-21,35.738094329833984,2190600
2010-04-22,35.589298248291016,2526400
2010-04-23,36.27266311645508,2589300
2010-04-26,36.090789794921875,2593400
2010-04-27,33.980125427246094,3851500
2010-04-28,34.59183120727539,4419700
2010-04-29,35.94750213623047,3035700
2010-04-30,35.02720260620117,3563700
2010-05-03,35.468055725097656,2635700
2010-05-04,33.980125427246094,4650900
2010-05-05,33.80928421020508,3625400
2010-05-06,33.081844329833984,8545900
2010-05-07,32.04580307006836,8733100
2010-05-10,34.5091667175293,5838800
2010-05-11,34.80675506591797,4585000
2010-05-12,35.258644104003906,2988300
2010-05-13,34.084835052490234,3561000
2010-05-14,33.318809509277344,4687200
2010-05-17,33.53925323486328,3635100
2010-05-18,32.91651916503906,4582600
2010-05-19,32.20561981201172,4957800
2010-05-20,30.089431762695312,7151300
2010-05-21,31.07588005065918,7629200
2010-05-24,30.26578140258789,4260100
2010-05-25,30.684621810913086,4889200
2010-05-26,30.69561767578125,4392700
2010-05-27,32.59138107299805,4744700
2010-05-28,31.80333709716797,3424100
2010-06-01,31.257734298706055,3326300
2010-06-02,32.48667907714844,3215300
2010-06-03,32.685062408447266,3343000
2010-06-04,30.673583984375,4587500
2010-06-07,30.083932876586914,3388200
2010-06-08,30.833396911621094,4508200
2010-06-09,30.398046493530273,3785200
2010-06-10,32.06785202026367,4127300
2010-06-11,32.40951919555664,4195200
2010-06-14,31.952116012573242,5193300
2010-06-15,32.50320053100586,4879200
2010-06-16,32.227657318115234,4293500
2010-06-17,32.525238037109375,4131000
2010-06-18,32.541770935058594,3723500
2010-06-21,32.398494720458984,3331800
2010-06-22,31.79780387878418,3695200
2010-06-23,31.428573608398438,2737000
2010-06-24,30.756261825561523,3779500
2010-06-25,31.71514892578125,7665100
2010-06-28,31.671045303344727,4742900
2010-06-29,29.95718002319336,6258600
2010-06-30,29.571414947509766,5462600
2010-07-01,29.698156356811523,7519600
2010-07-02,29.698156356811523,4442000
2010-07-06,29.962677001953125,4217700
2010-07-07,30.728700637817383,6203400
2010-07-08,30.921573638916016,4678000
2010-07-09,31.08138656616211,4110300
2010-07-12,31.009756088256836,2935700
2010-07-13,31.345914840698242,5675200
2010-07-14,30.86646842956543,3233800
2010-07-15,30.849937438964844,3433100
2010-07-16,29.439151763916016,4571700
2010-07-19,29.400577545166016,5108900
2010-07-20,29.571414947509766,6794100
2010-07-21,29.047876358032227,4703200
2010-07-22,30.13352394104004,5033600
2010-07-23,30.54132080078125,2544500
2010-07-26,30.568878173828125,3483700
2010-07-27,30.728700637817383,4285800
2010-07-28,30.552345275878906,2610400
2010-07-29,30.883012771606445,5186400
2010-07-30,31.571868896484375,5223400
2010-08-02,32.172550201416016,5465500
2010-08-03,31.478181838989258,4221200
2010-08-04,31.252235412597656,4954700
2010-08-05,31.963136672973633,6371300
2010-08-06,32.55831527709961,6446400
2010-08-09,32.81180953979492,2407800
2010-08-10,32.64097595214844,3922200
2010-08-11,31.191604614257812,4049100
2010-08-12,30.58541488647461,4700600
2010-08-13,30.579914093017578,2494500
2010-08-16,30.155569076538086,3127200
2010-08-17,30.684621810913086,2787400
2010-08-18,30.513769149780273,2493100
2010-08-19,29.13605499267578,4824500
