Date,Close,Volume
2010-01-04,131.28919982910156,9135000
2010-01-05,133.61036682128906,11659400
2010-01-06,132.18426513671875,7381100
2010-01-07,134.7708740234375,8727400
2010-01-08,132.22216796875,7268100
2010-01-11,130.13621520996094,7704900
2010-01-12,127.29914855957031,10360100
2010-01-13,128.24742126464844,11269500
2010-01-14,127.83782196044922,10521400
2010-01-15,125.31941223144531,10896300
2010-01-19,126.57105255126953,7705300
2010-01-20,127.27644348144531,8893900
2010-01-21,122.02731323242188,51738300
2010-01-22,116.90717315673828,30175600
2010-01-25,117.55950164794922,17877000
2010-01-26,114.44949340820312,15985900
2010-01-27,114.9197769165039,19899000
2010-01-28,116.2775650024414,16160700
2010-01-29,112.81099700927734,18502800
2010-02-01,116.15621948242188,12980800
2010-02-02,119.04623413085938,17246600
2010-02-03,119.26624298095703,16785200
2010-02-04,114.29778289794922,18895000
2010-02-05,116.93746948242188,18759200
2010-02-08,114.61634826660156,10257300
2010-02-09,115.67070007324219,14017300
2010-02-10,116.53544616699219,10555300
2010-02-11,116.85407257080078,11163400
2010-02-12,116.76301574707031,10293200
2010-02-16,119.39519500732422,11497100
2010-02-17,119.28901672363281,10070000
2010-02-18,118.12841796875,10991100
2010-02-19,118.46976470947266,8693000
2010-02-22,118.87177276611328,7375500
2010-02-23,118.8642349243164,15696000
2010-02-24,120.10063934326172,8361500
2010-02-25,118.6669692993164,10519900
2010-02-26,118.8646240234375,7812700
2010-03-01,119.00907897949219,6522800
2010-03-02,120.68922424316406,11986400
2010-03-03,119.90617370605469,10006000
2010-03-04,124.3840103149414,15439500
2010-03-05,127.0981216430664,12226700
2010-03-08,129.12039184570312,9344500
2010-03-09,128.3677520751953,12958700
2010-03-10,130.7168731689453,13107200
2010-03-11,131.9104461669922,8910600
2010-03-12,133.01290893554688,10216900
2010-03-15,131.9257049560547,13958600
2010-03-16,133.94790649414062,11687700
2010-03-17,134.2900848388672,10138600
2010-03-18,134.90585327148438,6883500
2010-03-19,135.24795532226562,10896600
2010-03-22,133.92518615722656,7320400
2010-03-23,132.91404724121094,10804800
2010-03-24,132.59471130371094,8396100
2010-03-25,132.96722412109375,9534300
2010-03-26,131.4239044189453,11811500
2010-03-29,132.3209991455078,11785600
2010-03-30,130.29115295410156,8184600
2010-03-31,129.72097778320312,8243200
2010-04-01,129.40927124023438,6480600
2010-04-05,131.6444091796875,6135000
2010-04-06,131.44674682617188,7743600
2010-04-07,134.0772247314453,13887200
2010-04-08,136.46429443359375,10668800
2010-04-09,136.17539978027344,8462000
2010-04-12,135.20236206054688,6040800
2010-04-13,136.27435302734375,6466400
2010-04-14,140.5848846435547,12556400
2010-04-15,140.0906982421875,7838700
2010-04-16,122.17172241210938,102043700
2010-04-19,124.1635513305664,54299200
2010-04-20,121.624267578125,42196600
2010-04-21,120.82606506347656,30371000
2010-04-22,120.91732025146484,24823000
2010-04-23,119.66287231445312,14916000
2010-04-26,115.58038330078125,30940700
2010-04-27,116.34821319580078,34516800
2010-04-28,119.36637878417969,21226100
2010-04-29,121.822021484375,18464300
2010-04-30,110.38790130615234,73187900
2010-05-03,113.65691375732422,28282700
2010-05-04,113.61892700195312,30313400
2010-05-05,112.6609878540039,18355200
2010-05-06,108.1983642578125,22984700
2010-05-07,108.7077407836914,21268500
2010-05-10,109.34634399414062,23098200
2010-05-11,107.93228149414062,15497900
2010-05-12,111.9083480834961,15457000
2010-05-13,109.9697494506836,11517900
2010-05-14,108.89017486572266,10977400
2010-05-17,108.44163513183594,16330100
2010-05-18,104.42755126953125,18025300
2010-05-19,106.51066589355469,18079900
2010-05-20,103.46963500976562,16279200
2010-05-21,106.90595245361328,25553400
2010-05-24,103.91820526123047,16556800
2010-05-25,108.38080596923828,21490900
2010-05-26,106.66267395019531,17073900
2010-05-27,110.47340393066406,12910200
2010-05-28,109.94754791259766,10683700
2010-06-01,108.11835479736328,9455200
2010-06-02,110.38196563720703,7668400
2010-06-03,109.77985382080078,7454900
2010-06-04,108.41561889648438,14900400
2010-06-07,105.69471740722656,12238600
2010-06-08,105.0088119506836,14587000
2010-06-09,104.26190948486328,8950600
2010-06-10,101.9526138305664,21931000
2010-06-11,103.3778076171875,9241800
2010-06-14,101.70110321044922,10951400
2010-06-15,104.33811950683594,10649300
2010-06-16,104.46009063720703,7077700
2010-06-17,104.6582260131836,8104300
2010-06-18,105.31367492675781,10154900
