Date,KIM
2012-07-18,10.511754035949707
2012-07-19,10.425065040588379
2012-07-20,10.322108268737793
2012-07-23,10.240833282470703
2012-07-24,10.18664836883545
2012-07-25,10.175808906555176
2012-07-26,10.257086753845215
2012-07-27,10.446735382080078
2012-07-30,10.506333351135254
2012-07-31,10.56052017211914
2012-08-01,10.733906745910645
2012-08-02,10.690560340881348
2012-08-03,10.804348945617676
2012-08-06,10.733906745910645
2012-08-07,10.63637924194336
2012-08-08,10.522590637207031
2012-08-09,10.576776504516602
2012-08-10,10.598447799682617
2012-08-13,10.658049583435059
2012-08-14,10.658049583435059
2012-08-15,10.750166893005371
2012-08-16,10.874789237976074
2012-08-17,11.004831314086914
2012-08-20,10.961480140686035
2012-08-21,11.042757987976074
2012-08-22,11.01025104522705
2012-08-23,10.928969383239746
2012-08-24,11.01025104522705
2012-08-27,11.01025104522705
2012-08-28,11.026503562927246
2012-08-29,11.03192138671875
2012-08-30,11.026503562927246
2012-08-31,11.01025104522705
2012-09-04,11.102360725402832
2012-09-05,11.03734016418457
2012-09-06,11.14029312133789
2012-09-07,11.096944808959961
2012-09-10,11.05901050567627
2012-09-11,11.14029312133789
2012-09-12,11.129454612731934
2012-09-13,11.286587715148926
2012-09-14,11.394956588745117
2012-09-17,11.378702163696289
2012-09-18,11.281168937683105
2012-09-19,11.324514389038086
2012-09-20,11.221567153930664
2012-09-21,11.17821979522705
2012-09-24,11.156549453735352
2012-09-25,10.972319602966309
2012-09-26,10.961480140686035
2012-09-27,11.021085739135742
2012-09-28,10.98315715789795
2012-10-01,10.840944290161133
2012-10-02,10.873762130737305
2012-10-03,11.010503768920898
2012-10-04,10.999568939208984
2012-10-05,11.076142311096191
2012-10-08,11.043318748474121
2012-10-09,11.048795700073242
2012-10-10,11.076142311096191
2012-10-11,11.114428520202637
2012-10-12,11.087079048156738
2012-10-15,11.18006706237793
2012-10-16,11.25117301940918
2012-10-17,11.273048400878906
2012-10-18,11.40432071685791
2012-10-19,11.256636619567871
2012-10-22,11.196474075317383
2012-10-23,10.939398765563965
2012-10-24,10.90658187866211
2012-10-25,10.819066047668457
2012-10-26,10.737025260925293
2012-10-31,10.676855087280273
2012-11-01,10.67138385772705
2012-11-02,10.715144157409668
2012-11-05,10.6276273727417
2012-11-06,10.649506568908691
2012-11-07,10.589337348937988
2012-11-08,10.359609603881836
2012-11-09,10.359609603881836
2012-11-12,10.321327209472656
2012-11-13,10.228339195251465
2012-11-14,10.020488739013672
2012-11-15,9.993139266967773
2012-11-16,10.15176010131836
2012-11-19,10.288503646850586
2012-11-20,10.3432035446167
2012-11-21,10.397899627685547
2012-11-23,10.4854154586792
2012-11-26,10.4854154586792
2012-11-27,10.332262992858887
2012-11-28,10.304916381835938
2012-11-29,10.392428398132324
2012-11-30,10.534639358520508
2012-12-03,10.545583724975586
2012-12-04,10.654973983764648
2012-12-05,10.68779182434082
2012-12-06,10.780774116516113
2012-12-07,10.720608711242676
2012-12-10,10.622156143188477
2012-12-11,10.616687774658203
2012-12-12,10.572932243347168
2012-12-13,10.507293701171875
2012-12-14,10.55105209350586
2012-12-17,10.55105209350586
2012-12-18,10.654973983764648
2012-12-19,10.589337348937988
2012-12-20,10.753432273864746
2012-12-21,10.638566017150879
2012-12-24,10.665913581848145
2012-12-26,10.644033432006836
2012-12-27,10.6276273727417
2012-12-28,10.533624649047852
2012-12-31,10.682921409606934
2013-01-02,10.799038887023926
2013-01-03,10.854333877563477
2013-01-04,10.948336601257324
2013-01-07,10.975983619689941
2013-01-08,10.931747436523438
2013-01-09,10.926216125488281
2013-01-10,10.953865051269531
2013-01-11,10.948336601257324
2013-01-14,10.931747436523438
2013-01-15,10.970453262329102
2013-01-16,10.915159225463867
2013-01-17,10.964922904968262
2013-01-18,10.987041473388672
2013-01-22,11.119752883911133
2013-01-23,11.136334419250488
2013-01-24,11.25798511505127
2013-01-25,11.445984840393066
2013-01-28,11.49022388458252
2013-01-29,11.512340545654297
2013-01-30,11.49022388458252
2013-01-31,11.48469066619873
2013-02-01,11.639519691467285
2013-02-04,11.633988380432129
2013-02-05,11.62292766571045
2013-02-06,11.750110626220703
2013-02-07,11.727986335754395
2013-02-08,11.915990829467773
2013-02-11,11.84963607788086
2013-02-12,11.89387035369873
2013-02-13,11.910462379455566
2013-02-14,11.910462379455566
2013-02-15,12.004464149475098
2013-02-19,12.120580673217773
2013-02-20,11.899404525756836
2013-02-21,11.805404663085938
2013-02-22,12.004464149475098
2013-02-25,11.711404800415039
2013-02-26,11.844108581542969
2013-02-27,12.032110214233398
2013-02-28,12.037641525268555
2013-03-01,12.054230690002441
2013-03-04,12.137167930603027
2013-03-05,12.280933380126953
2013-03-06,12.297521591186523
2013-03-07,12.220112800598145
2013-03-08,12.203522682189941
2013-03-11,12.142702102661133
2013-03-12,12.137167930603027
2013-03-13,12.10952377319336
2013-03-14,12.197994232177734
2013-03-15,12.203522682189941
2013-03-18,12.12610912322998
2013-03-19,12.142702102661133
2013-03-20,12.280933380126953
2013-03-21,12.220112800598145
2013-03-22,12.336225509643555
2013-03-25,12.26434326171875
2013-03-26,12.258817672729492
2013-03-27,12.280933380126953
2013-03-28,12.385991096496582
2013-04-01,12.475306510925293
2013-04-02,12.58135986328125
2013-04-03,12.519957542419434
2013-04-04,12.69857406616211
2013-04-05,12.614849090576172
2013-04-08,12.83812427520752
2013-04-09,12.944174766540527
2013-04-10,12.966501235961914
2013-04-11,13.03906536102295
2013-04-12,12.972085952758789
2013-04-15,12.69857406616211
2013-04-16,12.854863166809082
2013-04-17,12.564614295959473
2013-04-18,12.586942672729492
2013-04-19,12.776724815368652
2013-04-22,12.726483345031738
2013-04-23,12.82137680053711
2013-04-24,12.832537651062012
2013-04-25,12.916265487670898
2013-04-26,12.893938064575195
2013-04-29,13.106049537658691
2013-04-30,13.273502349853516
2013-05-01,13.2121000289917
2013-05-02,13.485612869262695
2013-05-03,13.708878517150879
2013-05-06,13.78144359588623
2013-05-07,13.881912231445312
2013-05-08,13.954483985900879
2013-05-09,13.848421096801758
2013-05-10,13.937734603881836
2013-05-13,13.876335144042969
2013-05-14,13.826104164123535
2013-05-15,13.770279884338379
2013-05-16,13.480027198791504
2013-05-17,13.519100189208984
2013-05-20,13.463286399841309
2013-05-21,13.502354621887207
2013-05-22,13.2121000289917
2013-05-23,13.050228118896484
2013-05-24,12.921849250793457
2013-05-28,12.737650871276855
2013-05-29,12.586942672729492
2013-05-30,12.385998725891113
2013-05-31,12.363665580749512
2013-06-03,12.352503776550293
2013-06-04,12.185050964355469
2013-06-05,11.917128562927246
2013-06-06,12.274356842041016
2013-06-07,12.352503776550293
2013-06-10,12.385998725891113
2013-06-11,12.190630912780762
2013-06-12,12.106910705566406
2013-06-13,12.324600219726562
2013-06-14,12.285523414611816
2013-06-17,12.313430786132812
2013-06-18,12.430652618408203
2013-06-19,12.04550838470459
2013-06-20,11.49290657043457
2013-06-21,11.632453918457031
2013-06-24,11.587801933288574
2013-06-25,11.671525001525879
2013-06-26,11.749671936035156
2013-06-27,12.073419570922852
2013-06-28,11.961777687072754
2013-07-01,11.871587753295898
2013-07-02,12.159075736999512
2013-07-03,12.085790634155273
2013-07-05,12.051976203918457
2013-07-08,12.221081733703613
2013-07-09,12.418374061584473
2013-07-10,12.378921508789062
2013-07-11,12.666409492492676
2013-07-12,12.593125343322754
2013-07-15,12.683320045471191
2013-07-16,12.688958168029785
2013-07-17,12.717140197753906
2013-07-18,12.94262409210205
2013-07-19,12.948259353637695
2013-07-22,13.032814979553223
2013-07-23,13.049727439880371
2013-07-24,12.711506843566895
2013-07-25,12.790425300598145
2013-07-26,12.801695823669434
2013-07-29,12.750967025756836
2013-07-30,12.626943588256836
2013-07-31,12.711506843566895
2013-08-01,12.874977111816406
2013-08-02,12.683320045471191
2013-08-05,12.508574485778809
2013-08-06,12.390193939208984
2013-08-07,12.378921508789062
2013-08-08,12.446565628051758
2013-08-09,12.474747657775879
2013-08-12,12.333822250366211
2013-08-13,12.221081733703613
2013-08-14,12.249267578125
2013-08-15,12.001240730285645
2013-08-16,11.555910110473633
2013-08-19,11.330429077148438
2013-08-20,11.59537410736084
2013-08-21,11.482634544372559
2013-08-22,11.561554908752441
2013-08-23,11.59537410736084
2013-08-26,11.544638633728027
2013-08-27,11.41498851776123
2013-08-28,11.364251136779785
2013-08-29,11.392440795898438
2013-08-30,11.290974617004395
2013-09-03,11.212054252624512
2013-09-04,11.437536239624023
2013-09-05,11.178231239318848
2013-09-06,11.330429077148438
2013-09-09,11.488266944885254
2013-09-10,11.4600830078125
2013-09-11,11.539002418518066
2013-09-12,11.403711318969727
2013-09-13,11.41498851776123
2013-09-16,11.67428970336914
2013-09-17,11.6348295211792
2013-09-18,11.803937911987305
2013-09-19,11.899771690368652
2013-09-20,11.629192352294922
2013-09-23,11.550277709960938
2013-09-24,11.420625686645508
2013-09-25,11.38116455078125
2013-09-26,11.51081371307373
2013-09-27,11.482634544372559
2013-09-30,11.375529289245605
2013-10-01,11.48945140838623
2013-10-02,11.49515151977539
2013-10-03,11.216031074523926
2013-10-04,11.153371810913086
2013-10-07,11.164762496948242
2013-10-08,10.965394973754883
2013-10-09,11.153371810913086
2013-10-10,11.500845909118652
2013-10-11,11.61477279663086
2013-10-14,11.688825607299805
2013-10-15,11.557811737060547
2013-10-16,11.836928367614746
2013-10-17,11.92237663269043
2013-10-18,11.882500648498535
2013-10-21,11.814146041870117
2013-10-22,11.979336738586426
2013-10-23,11.979336738586426
2013-10-24,12.087568283081055
2013-10-25,12.30971908569336
2013-10-28,12.304028511047363
2013-10-29,12.229973793029785
2013-10-30,12.332510948181152
2013-10-31,12.235672950744629
2013-11-01,12.281244277954102
2013-11-04,12.338205337524414
2013-11-05,12.167320251464844
2013-11-06,12.178711891174316
2013-11-07,12.03060245513916
2013-11-08,11.962246894836426
2013-11-11,11.98503303527832
2013-11-12,11.876808166503906
2013-11-13,11.9166841506958
2013-11-14,12.03060245513916
2013-11-15,12.064783096313477
2013-11-18,12.059085845947266
2013-11-19,12.024906158447266
2013-11-20,11.893891334533691
2013-11-21,11.939462661743164
2013-11-22,11.910979270935059
2013-11-25,11.871106147766113
2013-11-26,11.888201713562012
2013-11-27,11.893891334533691
2013-11-29,11.745789527893066
2013-12-02,11.768571853637695
2013-12-03,11.768571853637695
2013-12-04,11.79135513305664
2013-12-05,11.808448791503906
2013-12-06,11.950857162475586
2013-12-09,12.024906158447266
2013-12-10,11.882500648498535
2013-12-11,11.500845909118652
2013-12-12,11.50654411315918
2013-12-13,11.404009819030762
2013-12-16,11.341350555419922
2013-12-17,11.449576377868652
2013-12-18,11.660344123840332
2013-12-19,11.517935752868652
2013-12-20,11.51224136352539
2013-12-23,11.460975646972656
2013-12-24,11.455279350280762
2013-12-26,11.540721893310547
2013-12-27,11.466669082641602
2013-12-30,11.481069564819336
2013-12-31,11.377375602722168
2014-01-02,11.388899803161621
2014-01-03,11.486832618713379
2014-01-06,11.492594718933105
2014-01-07,11.527158737182617
2014-01-08,11.607806205749512
2014-01-09,11.676934242248535
2014-01-10,11.843993186950684
2014-01-13,11.659656524658203
2014-01-14,11.861276626586914
2014-01-15,11.959213256835938
2014-01-16,12.034095764160156
2014-01-17,11.959213256835938
2014-01-21,12.074421882629395
2014-01-22,12.143548965454102
2014-01-23,12.028334617614746
2014-01-24,11.9188814163208
2014-01-27,11.786386489868164
2014-01-28,11.924647331237793
2014-01-29,11.843993186950684
2014-01-30,12.005294799804688
2014-01-31,12.04561996459961
2014-02-03,11.786386489868164
2014-02-04,11.786386489868164
2014-02-05,11.820952415466309
2014-02-06,11.959213256835938
2014-02-07,12.057143211364746
2014-02-10,12.17235279083252
2014-02-11,12.25876522064209
2014-02-12,12.270284652709961
2014-02-13,12.379742622375488
2014-02-14,12.489192008972168
2014-02-18,12.523755073547363
2014-02-19,12.558319091796875
2014-02-20,12.500714302062988
2014-02-21,12.552556037902832
2014-02-24,12.517995834350586
2014-02-25,12.627452850341797
2014-02-26,12.66777515411377
2014-02-27,12.673538208007812
2014-02-28,12.82331371307373
2014-03-03,12.817554473876953
2014-03-04,13.030698776245117
2014-03-05,13.036459922790527
2014-03-06,12.892440795898438
2014-03-07,12.702336311340332
2014-03-10,12.610167503356934
2014-03-11,12.621685981750488
2014-03-12,12.673538208007812
2014-03-13,12.650496482849121
2014-03-14,12.60440444946289
2014-03-17,12.598649024963379
2014-03-18,12.650496482849121
2014-03-19,12.385501861572266
2014-03-20,12.443106651306152
2014-03-21,12.587126731872559
2014-03-24,12.517995834350586
2014-03-25,12.598649024963379
2014-03-26,12.483433723449707
2014-03-27,12.535274505615234
2014-03-28,12.581366539001465
2014-03-31,12.60440444946289
2014-04-01,12.677165985107422
2014-04-02,12.700439453125
2014-04-03,12.717909812927246
2014-04-04,12.735366821289062
