Date,DUK
2013-05-10,42.864097595214844
2013-05-13,42.62062072753906
2013-05-14,42.80471420288086
2013-05-15,43.35990524291992
2013-05-16,42.711673736572266
2013-05-17,42.98776626586914
2013-05-20,42.813724517822266
2013-05-21,42.8497200012207
2013-05-22,42.129459381103516
2013-05-23,41.87137222290039
2013-05-24,41.343170166015625
2013-05-28,40.66493225097656
2013-05-29,40.30480194091797
2013-05-30,40.40082550048828
2013-05-31,40.17273712158203
2013-06-03,40.334800720214844
2013-06-04,40.30480194091797
2013-06-05,40.10072326660156
2013-06-06,40.51486587524414
2013-06-07,40.62891387939453
2013-06-10,40.748958587646484
2013-06-11,40.34080505371094
2013-06-12,39.968658447265625
2013-06-13,40.50886154174805
2013-06-14,40.59889221191406
2013-06-17,40.60489273071289
2013-06-18,40.95303726196289
2013-06-19,40.04669189453125
2013-06-20,39.074337005615234
2013-06-21,39.36244583129883
2013-06-24,39.29041290283203
2013-06-25,39.68656539916992
2013-06-26,40.58089065551758
2013-06-27,40.5268669128418
2013-06-28,40.51486587524414
2013-07-01,40.11870574951172
2013-07-02,40.32279968261719
2013-07-03,40.448848724365234
2013-07-05,40.37682342529297
2013-07-08,40.65291976928711
2013-07-09,40.911014556884766
2013-07-10,41.169105529785156
2013-07-11,41.95540237426758
2013-07-12,42.10546112060547
2013-07-15,42.621639251708984
2013-07-16,42.30952835083008
2013-07-17,42.44156265258789
2013-07-18,42.70566940307617
2013-07-19,42.543609619140625
2013-07-22,42.47758102416992
2013-07-23,42.801700592041016
2013-07-24,42.3155403137207
2013-07-25,42.37554168701172
2013-07-26,42.48959732055664
2013-07-29,42.747684478759766
2013-07-30,42.909751892089844
2013-07-31,42.61565017700195
2013-08-01,42.92174530029297
2013-08-02,43.06581115722656
2013-08-05,42.83772277832031
2013-08-06,42.687660217285156
2013-08-07,42.64567184448242
2013-08-08,42.753692626953125
2013-08-09,42.47758102416992
2013-08-12,42.47758102416992
2013-08-13,42.50760269165039
2013-08-14,41.888545989990234
2013-08-15,41.214881896972656
2013-08-16,40.69296646118164
2013-08-19,40.25598907470703
2013-08-20,40.5351676940918
2013-08-21,39.94038772583008
2013-08-22,40.019290924072266
2013-08-23,40.268131256103516
2013-08-26,39.92825698852539
2013-08-27,39.96466827392578
2013-08-28,40.0860595703125
2013-08-29,39.84935760498047
2013-08-30,39.812931060791016
2013-09-03,39.424522399902344
2013-09-04,39.26066589355469
2013-09-05,39.327423095703125
2013-09-06,39.72190856933594
2013-09-09,39.794734954833984
2013-09-10,40.025360107421875
2013-09-11,39.63692855834961
2013-09-12,39.43059539794922
2013-09-13,39.782596588134766
2013-09-16,40.07391357421875
2013-09-17,40.17102813720703
2013-09-18,41.3302001953125
2013-09-19,41.227027893066406
2013-09-20,40.881103515625
2013-09-23,41.105655670166016
2013-09-24,41.081363677978516
2013-09-25,40.82040786743164
2013-09-26,41.057098388671875
2013-09-27,40.601924896240234
2013-09-30,40.52908706665039
2013-10-01,40.82647705078125
2013-10-02,40.81433868408203
2013-10-03,40.25598907470703
2013-10-04,40.31666564941406
2013-10-07,40.262046813964844
2013-10-08,40.78398895263672
2013-10-09,40.972129821777344
2013-10-10,41.445518493652344
2013-10-11,41.78538513183594
2013-10-14,41.62151336669922
2013-10-15,41.1784782409668
2013-10-16,41.894615173339844
2013-10-17,42.361934661865234
2013-10-18,42.531883239746094
2013-10-21,42.51972961425781
2013-10-22,43.14483642578125
2013-10-23,43.521148681640625
2013-10-24,43.47257614135742
2013-10-25,43.92166519165039
2013-10-28,43.92166519165039
2013-10-29,44.073429107666016
2013-10-30,43.70319747924805
2013-10-31,43.533267974853516
2013-11-01,44.00666427612305
2013-11-04,43.98237609863281
2013-11-05,43.9702262878418
2013-11-06,44.43147659301758
2013-11-07,44.25548553466797
2013-11-08,43.958099365234375
2013-11-11,43.9702262878418
2013-11-12,43.52718734741211
2013-11-13,43.514923095703125
2013-11-14,43.87693786621094
2013-11-15,44.054866790771484
2013-11-18,43.89533996582031
2013-11-19,43.63764190673828
2013-11-20,42.96885299682617
2013-11-21,43.41061782836914
2013-11-22,43.64378356933594
2013-11-25,43.55787658691406
2013-11-26,43.25722122192383
2013-11-27,42.96885299682617
2013-11-29,42.925880432128906
2013-12-02,42.711143493652344
2013-12-03,42.79703140258789
2013-12-04,42.90134811401367
2013-12-05,42.70499801635742
2013-12-06,43.0670166015625
2013-12-09,42.8338508605957
2013-12-10,42.50253677368164
2013-12-11,41.925758361816406
2013-12-12,41.839874267578125
2013-12-13,41.839874267578125
2013-12-16,42.03621292114258
2013-12-17,41.95643615722656
2013-12-18,42.78477096557617
2013-12-19,42.45344543457031
2013-12-20,42.643653869628906
2013-12-23,42.36753845214844
2013-12-24,42.50865173339844
2013-12-26,42.195735931396484
2013-12-27,42.30617904663086
2013-12-30,42.40434646606445
2013-12-31,42.34298324584961
2014-01-02,41.80918502807617
2014-01-03,41.674198150634766
2014-01-06,41.6987419128418
2014-01-07,42.023929595947266
2014-01-08,41.63124465942383
2014-01-09,41.64352035522461
2014-01-10,42.08528518676758
2014-01-13,41.5821533203125
2014-01-14,41.45945358276367
2014-01-15,41.18946838378906
2014-01-16,41.330596923828125
2014-01-17,41.45945358276367
2014-01-21,42.03621292114258
2014-01-22,42.12211227416992
2014-01-23,42.04848098754883
2014-01-24,41.88282775878906
2014-01-27,42.171199798583984
2014-01-28,42.22642517089844
2014-01-29,42.33071517944336
2014-01-30,42.8829460144043
2014-01-31,43.33086013793945
2014-02-03,43.23267364501953
2014-02-04,42.91361999511719
2014-02-05,42.71727752685547
2014-02-06,42.95656967163086
2014-02-07,42.944305419921875
2014-02-10,43.40447235107422
2014-02-11,43.748085021972656
2014-02-12,43.965213775634766
2014-02-13,44.312618255615234
2014-02-14,44.32503128051758
2014-02-18,44.35604476928711
2014-02-19,44.492523193359375
2014-02-20,44.50494384765625
2014-02-21,44.349849700927734
2014-02-24,44.114105224609375
