Date,XOM
2011-03-09,48.14250946044922
2011-03-10,46.430877685546875
2011-03-11,46.85308074951172
2011-03-14,47.00141143798828
2011-03-15,46.43657302856445
2011-03-16,45.249847412109375
2011-03-17,46.30536651611328
2011-03-18,46.12849807739258
2011-03-21,47.26387023925781
2011-03-22,47.1041145324707
2011-03-23,47.12693405151367
2011-03-24,47.20112991333008
2011-03-25,47.708892822265625
2011-03-28,47.62329864501953
2011-03-29,47.49781036376953
2011-03-30,48.205265045166016
2011-03-31,47.99988555908203
2011-04-01,48.31366729736328
2011-04-04,48.42208480834961
2011-04-05,48.73588943481445
2011-04-06,48.59895706176758
2011-04-07,48.929847717285156
2011-04-08,49.03826141357422
2011-04-11,48.587547302246094
2011-04-12,47.45785140991211
2011-04-13,47.44645309448242
2011-04-14,47.60620880126953
2011-04-15,48.0911750793457
2011-04-18,47.41221618652344
2011-04-19,47.811588287353516
2011-04-20,48.86711120605469
2011-04-21,49.27217483520508
2011-04-25,49.192325592041016
2011-04-26,49.87696075439453
2011-04-27,50.08235168457031
2011-04-28,49.83134078979492
2011-04-29,50.19647979736328
2011-05-02,49.62022018432617
2011-05-03,48.84999465942383
2011-05-04,48.387847900390625
2011-05-05,47.138370513916016
2011-05-06,47.178279876708984
2011-05-09,47.45785140991211
2011-05-10,47.54914855957031
2011-05-11,46.545005798339844
2011-05-12,46.50486755371094
2011-05-13,46.401573181152344
2011-05-16,46.040103912353516
2011-05-17,46.13766098022461
2011-05-18,46.900787353515625
2011-05-19,47.23929977416992
2011-05-20,46.80323028564453
2011-05-23,46.286827087402344
2011-05-24,46.642578125
2011-05-25,47.02700424194336
2011-05-26,47.273719787597656
2011-05-27,47.411441802978516
2011-05-31,47.893409729003906
2011-06-01,47.06718826293945
2011-06-02,46.665531158447266
2011-06-03,46.57945251464844
2011-06-06,46.068790435791016
2011-06-07,45.902408599853516
2011-06-08,46.338462829589844
2011-06-09,46.57945251464844
2011-06-10,45.77616882324219
2011-06-13,45.460609436035156
2011-06-14,46.12043380737305
2011-06-15,45.133541107177734
2011-06-16,45.454856872558594
2011-06-17,45.340091705322266
2011-06-20,45.73599624633789
2011-06-21,46.229454040527344
2011-06-22,45.79912567138672
2011-06-23,45.00730514526367
2011-06-24,44.054813385009766
2011-06-27,44.70894241333008
2011-06-28,45.69009780883789
2011-06-29,46.045833587646484
2011-06-30,46.694210052490234
2011-07-01,47.055694580078125
2011-07-05,46.820457458496094
2011-07-06,46.80323028564453
2011-07-07,47.25651550292969
2011-07-08,47.290931701660156
2011-07-11,46.99258041381836
2011-07-12,46.98683547973633
2011-07-13,47.325374603271484
2011-07-14,47.18766784667969
2011-07-15,47.62375259399414
2011-07-18,47.422908782958984
2011-07-19,47.98521423339844
2011-07-20,47.79587173461914
2011-07-21,48.782772064208984
2011-07-22,48.89753341674805
2011-07-25,48.52457046508789
2011-07-26,48.40979766845703
2011-07-27,47.80159378051758
2011-07-28,46.7401008605957
2011-07-29,45.78190612792969
2011-08-01,45.67288589477539
2011-08-02,44.663028717041016
2011-08-03,44.59418487548828
2011-08-04,42.367923736572266
2011-08-05,42.930213928222656
2011-08-08,40.27363204956055
2011-08-09,41.10559844970703
2011-08-10,39.29202651977539
2011-08-11,41.34239196777344
2011-08-12,41.58498764038086
2011-08-15,42.90761947631836
2011-08-16,42.45132827758789
2011-08-17,42.83251953125
2011-08-18,40.97275161743164
2011-08-19,40.31432342529297
2011-08-22,40.53380584716797
2011-08-23,42.543739318847656
2011-08-24,42.474430084228516
2011-08-25,41.45213317871094
2011-08-26,41.95461654663086
2011-08-29,42.80943298339844
2011-08-30,42.68813705444336
2011-08-31,42.75167465209961
2011-09-01,42.445556640625
2011-09-02,41.66584014892578
2011-09-06,41.09404373168945
2011-09-07,42.537967681884766
2011-09-08,42.05858612060547
2011-09-09,41.0131950378418
2011-09-12,41.49256896972656
2011-09-13,41.38282775878906
2011-09-14,41.95461654663086
2011-09-15,42.745887756347656
2011-09-16,43.057769775390625
2011-09-19,42.56685256958008
2011-09-20,42.745887756347656
2011-09-21,41.56764602661133
2011-09-22,39.99089813232422
2011-09-23,40.03132247924805
2011-09-26,41.42325973510742
2011-09-27,42.11056900024414
2011-09-28,41.62541198730469
2011-09-29,42.670799255371094
2011-09-30,41.9488410949707
2011-10-03,41.09404373168945
2011-10-04,42.06435012817383
2011-10-05,42.711238861083984
2011-10-06,42.67658996582031
2011-10-07,42.4859733581543
2011-10-10,44.05696487426758
2011-10-11,44.05119705200195
2011-10-12,44.56522750854492
2011-10-13,44.10896301269531
2011-10-14,45.11391830444336
2011-10-17,44.7442741394043
2011-10-18,45.564449310302734
2011-10-19,45.29875183105469
2011-10-20,45.46045684814453
2011-10-21,46.28061294555664
2011-10-24,46.3037223815918
2011-10-25,45.882102966308594
2011-10-26,46.82354736328125
2011-10-27,47.291351318359375
2011-10-28,47.060340881347656
2011-10-31,45.10236740112305
2011-11-01,43.8606071472168
2011-11-02,44.6865234375
2011-11-03,45.547088623046875
2011-11-04,45.350711822509766
2011-11-07,45.830116271972656
2011-11-08,46.34140396118164
2011-11-09,44.96440505981445
2011-11-10,45.72553634643555
2011-11-11,46.318153381347656
2011-11-14,45.87660217285156
2011-11-15,45.95211410522461
2011-11-16,45.46406936645508
2011-11-17,45.237483978271484
2011-11-18,45.26071548461914
2011-11-21,44.685523986816406
2011-11-22,44.17422866821289
2011-11-23,43.33176040649414
2011-11-25,42.936683654785156
2011-11-28,44.06383514404297
2011-11-29,44.6971435546875
2011-11-30,46.73649978637695
2011-12-01,46.35883712768555
2011-12-02,46.35883712768555
2011-12-05,46.7422981262207
2011-12-06,46.95729446411133
2011-12-07,47.10832977294922
2011-12-08,46.40532302856445
2011-12-09,47.259403228759766
2011-12-12,46.5098876953125
2011-12-13,46.788787841796875
2011-12-14,46.15546798706055
2011-12-15,46.49827575683594
2011-12-16,46.57380676269531
2011-12-19,46.20777130126953
2011-12-20,47.64287185668945
2011-12-21,48.293601989746094
2011-12-22,48.973388671875
2011-12-23,49.51372528076172
2011-12-27,49.54856872558594
2011-12-28,48.909454345703125
2011-12-29,49.54277038574219
2011-12-30,49.24643325805664
2012-01-03,49.96689224243164
2012-01-04,49.97853088378906
2012-01-05,49.82746505737305
2012-01-06,49.45561599731445
2012-01-09,49.67641067504883
2012-01-10,49.804222106933594
2012-01-11,49.43239212036133
2012-01-12,49.234832763671875
2012-01-13,49.31617736816406
2012-01-17,49.78679656982422
2012-01-18,50.22836685180664
2012-01-19,50.56534957885742
2012-01-20,50.83259963989258
2012-01-23,50.821014404296875
2012-01-24,50.652488708496094
2012-01-25,50.675750732421875
2012-01-26,50.41428756713867
2012-01-27,49.8681526184082
2012-01-30,49.67061233520508
2012-01-31,48.653812408447266
2012-02-01,48.78746032714844
2012-02-02,48.531803131103516
2012-02-03,49.33941650390625
2012-02-06,49.82166290283203
2012-02-07,50.16445541381836
2012-02-08,49.8431396484375
2012-02-09,49.58607864379883
2012-02-10,48.95518493652344
2012-02-13,49.317352294921875
2012-02-14,49.46341323852539
2012-02-15,49.14213180541992
2012-02-16,49.895721435546875
2012-02-17,50.01839828491211
2012-02-21,50.573387145996094
2012-02-22,50.7778434753418
2012-02-23,50.83626937866211
2012-02-24,51.02321243286133
2012-02-27,50.958953857421875
2012-02-28,50.906375885009766
2012-02-29,50.53249740600586
2012-03-01,50.72528076171875
2012-03-02,50.433189392089844
2012-03-05,50.83041763305664
2012-03-06,50.158607482910156
2012-03-07,50.1411018371582
2012-03-08,49.556888580322266
2012-03-09,49.24728012084961
2012-03-12,49.977500915527344
2012-03-13,50.742794036865234
2012-03-14,50.25206756591797
2012-03-15,50.29296875
2012-03-16,50.49742889404297
2012-03-19,50.8187370300293
2012-03-20,50.590919494628906
2012-03-21,50.24625015258789
2012-03-22,49.84898376464844
2012-03-23,49.977500915527344
2012-03-26,50.842105865478516
2012-03-27,50.602596282958984
2012-03-28,50.158607482910156
2012-03-29,50.287132263183594
2012-03-30,50.66686248779297
2012-04-02,50.865474700927734
2012-04-03,50.1411018371582
2012-04-04,49.644535064697266
