Date,TECH
2011-09-30,14.962458610534668
2011-10-03,14.364046096801758
2011-10-04,14.85025691986084
2011-10-05,15.314468383789062
2011-10-06,15.497068405151367
2011-10-07,15.118659019470215
2011-10-10,15.19786262512207
2011-10-11,15.274869918823242
2011-10-12,15.34086799621582
2011-10-13,15.395870208740234
2011-10-14,15.543269157409668
2011-10-17,15.046062469482422
2011-10-18,15.274869918823242
2011-10-19,15.426668167114258
2011-10-20,15.593867301940918
2011-10-21,15.965677261352539
2011-10-24,16.18128776550293
2011-10-25,15.358465194702148
2011-10-26,15.094463348388672
2011-10-27,15.477270126342773
2011-10-28,15.52786922454834
2011-10-31,15.136260986328125
2011-11-01,14.656659126281738
2011-11-02,14.854653358459473
2011-11-03,15.373817443847656
2011-11-04,15.320798873901367
2011-11-07,15.367196083068848
2011-11-08,15.512994766235352
2011-11-09,14.739777565002441
2011-11-10,14.757453918457031
2011-11-11,15.020347595214844
2011-11-14,14.739777565002441
2011-11-15,14.850239753723145
2011-11-16,14.684556007385254
2011-11-17,14.44154167175293
2011-11-18,14.41502857208252
2011-11-21,14.253754615783691
2011-11-22,14.227249145507812
2011-11-23,13.875985145568848
2011-11-25,13.778779029846191
2011-11-28,14.331080436706543
2011-11-29,14.364217758178711
2011-11-30,14.909889221191406
2011-12-01,14.828141212463379
2011-12-02,14.635952949523926
2011-12-05,14.695595741271973
2011-12-06,14.73536205291748
2011-12-07,14.649202346801758
2011-12-08,14.253754615783691
2011-12-09,14.61385726928711
2011-12-12,14.388518333435059
2011-12-13,14.412817001342773
2011-12-14,14.242709159851074
2011-12-15,14.483515739440918
2011-12-16,14.916510581970215
2011-12-19,14.686765670776367
2011-12-20,15.077790260314941
2011-12-21,15.179412841796875
2011-12-22,15.121973037719727
2011-12-23,15.075577735900879
2011-12-27,15.174996376037598
2011-12-28,14.894421577453613
2011-12-29,15.002676010131836
2011-12-30,15.080001831054688
2012-01-03,15.150691032409668
2012-01-04,14.976171493530273
2012-01-05,15.018136978149414
2012-01-06,15.035810470581055
2012-01-09,14.962908744812012
2012-01-10,15.102086067199707
2012-01-11,15.1175537109375
2012-01-12,15.225802421569824
2012-01-13,15.018136978149414
2012-01-17,15.060111999511719
2012-01-18,15.287659645080566
2012-01-19,15.53509521484375
2012-01-20,15.554973602294922
2012-01-23,15.55056095123291
2012-01-24,15.676482200622559
2012-01-25,15.844385147094727
2012-01-26,15.570436477661133
2012-01-27,15.457770347595215
2012-01-30,15.431259155273438
2012-01-31,15.077790260314941
2012-02-01,14.666877746582031
2012-02-02,14.664664268493652
2012-02-03,14.646995544433594
2012-02-06,14.609434127807617
2012-02-07,14.914312362670898
