Date,NTAP
2020-05-11,38.3260612487793
2020-05-12,37.47262954711914
2020-05-13,36.10539627075195
2020-05-14,36.43631362915039
2020-05-15,36.90658187866211
2020-05-18,38.88340759277344
2020-05-19,38.9095344543457
2020-05-20,40.04163360595703
2020-05-21,39.597503662109375
2020-05-22,38.9095344543457
2020-05-26,39.310123443603516
2020-05-27,40.32030487060547
2020-05-28,38.44797897338867
2020-05-29,38.78761672973633
2020-06-01,37.15913009643555
2020-06-02,38.439273834228516
2020-06-03,39.78908920288086
2020-06-04,39.41461944580078
2020-06-05,41.852996826171875
2020-06-08,42.6803092956543
2020-06-09,40.686058044433594
2020-06-10,40.25062942504883
2020-06-11,35.82673263549805
2020-06-12,36.97624588012695
2020-06-15,37.48133850097656
2020-06-16,38.62215042114258
2020-06-17,37.59454345703125
2020-06-18,37.26362609863281
2020-06-19,38.38701629638672
2020-06-22,36.83690643310547
2020-06-23,36.91529083251953
2020-06-24,35.67867660522461
2020-06-25,36.427616119384766
2020-06-26,38.30864334106445
2020-06-29,38.33476638793945
2020-06-30,38.63957214355469
2020-07-01,37.89063262939453
2020-07-02,37.925472259521484
2020-07-06,39.231746673583984
2020-07-07,37.324588775634766
2020-07-08,38.10834503173828
2020-07-09,37.22784423828125
2020-07-10,37.8089714050293
2020-07-13,38.214012145996094
2020-07-14,38.48695755004883
2020-07-15,39.0769157409668
2020-07-16,39.041683197021484
2020-07-17,39.45552444458008
2020-07-20,39.75490188598633
2020-07-21,40.11590576171875
2020-07-22,39.6140251159668
2020-07-23,39.3498649597168
2020-07-24,38.03791046142578
2020-07-27,38.821556091308594
2020-07-28,37.817779541015625
2020-07-29,37.35991668701172
2020-07-30,37.72972106933594
2020-07-31,39.0064697265625
2020-08-03,37.6592903137207
2020-08-04,38.06431579589844
2020-08-05,37.949859619140625
2020-08-06,37.166202545166016
2020-08-07,37.68570327758789
2020-08-10,38.98004913330078
2020-08-11,38.363704681396484
2020-08-12,38.10834503173828
2020-08-13,36.75236892700195
2020-08-14,36.593875885009766
2020-08-17,36.373748779296875
2020-08-18,36.100791931152344
2020-08-19,36.53224563598633
2020-08-20,36.470603942871094
2020-08-21,36.320919036865234
