Date,STLD
2021-08-03,60.67885971069336
2021-08-04,59.10205841064453
2021-08-05,57.83497619628906
2021-08-06,58.98003005981445
2021-08-09,60.44422149658203
2021-08-10,64.09526824951172
2021-08-11,67.12686157226562
2021-08-12,68.45964813232422
2021-08-13,68.62857055664062
2021-08-16,67.26765441894531
2021-08-17,64.63963317871094
2021-08-18,64.98690795898438
2021-08-19,63.03467559814453
2021-08-20,62.865745544433594
2021-08-23,64.72412109375
2021-08-24,66.81712341308594
2021-08-25,66.16952514648438
2021-08-26,64.8836669921875
2021-08-27,66.55432891845703
2021-08-30,65.92549133300781
2021-08-31,63.34441375732422
2021-09-01,62.92204666137695
2021-09-02,63.27870178222656
2021-09-03,62.66862106323242
2021-09-07,62.3870735168457
2021-09-08,61.81453323364258
2021-09-09,61.898990631103516
2021-09-10,61.758216857910156
2021-09-13,59.9467658996582
2021-09-14,58.163475036621094
2021-09-15,61.04490661621094
2021-09-16,59.79659652709961
2021-09-17,58.14469909667969
2021-09-20,54.54996109008789
2021-09-21,54.20268630981445
2021-09-22,54.615657806396484
2021-09-23,55.535465240478516
2021-09-24,56.164310455322266
2021-09-27,57.994529724121094
2021-09-28,58.04146194458008
2021-09-29,56.12811279296875
2021-09-30,55.11958694458008
2021-10-01,54.94050979614258
2021-10-04,55.14786911010742
2021-10-05,55.939605712890625
2021-10-06,54.233612060546875
2021-10-07,56.02442932128906
2021-10-08,55.69453811645508
2021-10-11,57.23088073730469
2021-10-12,58.0980110168457
2021-10-13,57.5230598449707
2021-10-14,58.126285552978516
2021-10-15,58.32421112060547
2021-10-18,58.83319091796875
2021-10-19,59.851131439208984
2021-10-20,61.32148361206055
2021-10-21,59.445838928222656
2021-10-22,59.851131439208984
2021-10-25,63.23484802246094
2021-10-26,63.4139289855957
2021-10-27,60.850223541259766
2021-10-28,61.726783752441406
2021-10-29,62.28288269042969
2021-11-01,60.52033233642578
2021-11-02,59.13481521606445
2021-11-03,59.94538497924805
2021-11-04,60.58631134033203
2021-11-05,61.302642822265625
2021-11-08,63.01805114746094
2021-11-09,61.9530029296875
2021-11-10,60.97275161743164
2021-11-11,62.443115234375
2021-11-12,62.3582763671875
2021-11-15,61.71735382080078
2021-11-16,61.60425567626953
2021-11-17,59.34215545654297
2021-11-18,59.95480728149414
2021-11-19,59.48353576660156
2021-11-22,63.17827606201172
2021-11-23,63.61186218261719
2021-11-24,61.40631866455078
2021-11-26,59.860557556152344
2021-11-29,57.87179946899414
2021-11-30,56.36374282836914
2021-12-01,55.69453811645508
2021-12-02,56.175228118896484
2021-12-03,55.95845031738281
2021-12-06,56.552249908447266
2021-12-07,58.61640548706055
2021-12-08,57.73042297363281
2021-12-09,57.55134963989258
2021-12-10,56.61823272705078
2021-12-13,56.36374282836914
2021-12-14,57.85295486450195
2021-12-15,55.4400520324707
2021-12-16,58.814334869384766
2021-12-17,58.75779342651367
2021-12-20,55.91131591796875
2021-12-21,57.570194244384766
2021-12-22,57.91893005371094
2021-12-23,58.10744094848633
2021-12-27,59.13481521606445
2021-12-28,58.720088958740234
2021-12-29,58.78606414794922
2021-12-30,58.56836700439453
2021-12-31,58.74820327758789
2022-01-03,58.36014938354492
2022-01-04,60.12061309814453
2022-01-05,62.430030822753906
2022-01-06,60.622249603271484
2022-01-07,58.975364685058594
2022-01-10,57.347415924072266
2022-01-11,57.70708084106445
2022-01-12,60.19633102416992
2022-01-13,59.458072662353516
2022-01-14,58.88071060180664
2022-01-18,56.6943359375
2022-01-19,55.80464172363281
2022-01-20,53.91168212890625
2022-01-21,49.64304733276367
2022-01-24,51.772621154785156
2022-01-25,51.22365951538086
2022-01-26,50.27717590332031
2022-01-27,51.43189239501953
2022-01-28,51.9808464050293
2022-01-31,52.548736572265625
2022-02-01,54.526893615722656
2022-02-02,56.00340270996094
2022-02-03,55.719459533691406
2022-02-04,55.78571319580078
2022-02-07,55.2083625793457
2022-02-08,57.35687255859375
2022-02-09,59.202518463134766
2022-02-10,58.057273864746094
2022-02-11,57.46099090576172
2022-02-14,58.31282043457031
2022-02-15,60.36669158935547
2022-02-16,60.849388122558594
2022-02-17,59.8555908203125
2022-02-18,60.527591705322266
2022-02-22,59.666297912597656
2022-02-23,58.83338928222656
2022-02-24,59.8745231628418
2022-02-25,65.3167953491211
2022-02-28,66.80278015136719
2022-03-01,68.30768585205078
2022-03-02,71.20391845703125
2022-03-03,72.96438598632812
2022-03-04,73.23887634277344
2022-03-07,68.50643920898438
2022-03-08,66.22543334960938
2022-03-09,68.09944152832031
2022-03-10,68.51590728759766
2022-03-11,68.26036834716797
2022-03-14,67.66407775878906
2022-03-15,69.1973648071289
2022-03-16,70.99569702148438
2022-03-17,76.72191619873047
2022-03-18,79.70333099365234
2022-03-21,80.6214370727539
2022-03-22,79.6938705444336
2022-03-23,80.8864517211914
2022-03-24,83.91520690917969
2022-03-25,84.70076751708984
2022-03-28,82.50492858886719
2022-03-29,79.65602111816406
2022-03-30,79.4849624633789
2022-03-31,79.285400390625
2022-04-01,80.76790618896484
2022-04-04,79.44693756103516
2022-04-05,78.43960571289062
2022-04-06,78.0879898071289
2022-04-07,79.4849624633789
2022-04-08,79.06681823730469
2022-04-11,79.49445343017578
2022-04-12,80.43527221679688
2022-04-13,83.00115966796875
2022-04-14,83.93248748779297
2022-04-18,86.01368713378906
2022-04-19,87.41065979003906
2022-04-20,86.94499206542969
2022-04-21,88.60806274414062
2022-04-22,85.15838623046875
2022-04-25,84.89228820800781
2022-04-26,83.19122314453125
2022-04-27,83.74241638183594
2022-04-28,85.1963882446289
2022-04-29,81.49014282226562
2022-05-02,79.4754638671875
2022-05-03,82.06983947753906
2022-05-04,85.06334686279297
2022-05-05,77.36575317382812
2022-05-06,75.70267486572266
2022-05-09,73.38389587402344
2022-05-10,73.22235107421875
2022-05-11,71.62577819824219
2022-05-12,71.027099609375
2022-05-13,70.44738006591797
2022-05-16,71.37871551513672
2022-05-17,74.55278778076172
2022-05-18,72.11995697021484
2022-05-19,71.9869155883789
2022-05-20,72.13897705078125
2022-05-23,74.24868774414062
2022-05-24,74.22016906738281
2022-05-25,76.63400268554688
2022-05-26,80.19771575927734
2022-05-27,83.42880249023438
2022-05-31,81.13854217529297
2022-06-01,79.79857635498047
2022-06-02,80.75841522216797
2022-06-03,78.81973266601562
2022-06-06,78.26854705810547
2022-06-07,81.5566635131836
2022-06-08,77.30872344970703
2022-06-09,72.97526550292969
2022-06-10,70.44738006591797
2022-06-13,67.0737533569336
2022-06-14,67.49188232421875
2022-06-15,68.47073364257812
2022-06-16,66.39904022216797
2022-06-17,68.29015350341797
2022-06-21,67.21630859375
2022-06-22,64.05172729492188
2022-06-23,62.702266693115234
2022-06-24,65.46770477294922
2022-06-27,65.84783935546875
2022-06-28,64.01371765136719
2022-06-29,63.832244873046875
2022-06-30,63.18274688720703
2022-07-01,63.2591552734375
2022-07-05,61.606754302978516
2022-07-06,61.52079772949219
2022-07-07,63.59345626831055
2022-07-08,63.192291259765625
2022-07-11,62.934391021728516
2022-07-12,62.752925872802734
2022-07-13,64.24295806884766
2022-07-14,62.97260665893555
2022-07-15,64.05191040039062
2022-07-18,64.67276763916016
2022-07-19,63.631649017333984
2022-07-20,65.04525756835938
2022-07-21,67.55728912353516
2022-07-22,63.61254119873047
2022-07-25,66.86004638671875
2022-07-26,67.31851196289062
2022-07-27,69.5630874633789
2022-07-28,70.84298706054688
2022-07-29,74.38655853271484
2022-08-01,73.90899658203125
2022-08-02,73.1162338256836
2022-08-03,72.93476104736328
2022-08-04,74.00450134277344
2022-08-05,75.24620056152344
2022-08-08,75.21753692626953
2022-08-09,77.50032043457031
2022-08-10,79.28646850585938
2022-08-11,79.74492645263672
2022-08-12,80.81468963623047
2022-08-15,79.80224609375
2022-08-16,80.85289764404297
2022-08-17,79.31510925292969
2022-08-18,80.64276885986328
2022-08-19,78.1307373046875
2022-08-22,76.65025329589844
2022-08-23,77.395263671875
2022-08-24,77.73912811279297
2022-08-25,82.86825561523438
2022-08-26,82.97331237792969
2022-08-29,82.37156677246094
2022-08-30,77.76779174804688
2022-08-31,77.09916687011719
2022-09-01,73.87080383300781
2022-09-02,74.4438705444336
2022-09-06,75.80018615722656
2022-09-07,76.12493896484375
2022-09-08,79.26734924316406
2022-09-09,82.63900756835938
2022-09-12,79.74492645263672
2022-09-13,78.23580169677734
2022-09-14,71.2059555053711
2022-09-15,72.81058502197266
2022-09-16,71.65486907958984
2022-09-19,73.72752380371094
2022-09-20,72.44763946533203
2022-09-21,70.87164306640625
2022-09-22,69.30520629882812
2022-09-23,67.04151916503906
2022-09-26,66.55438995361328
2022-09-27,67.5859375
2022-09-28,69.38162231445312
2022-09-29,67.85579681396484
2022-09-30,68.08611297607422
2022-10-03,72.34689331054688
2022-10-04,74.87073516845703
2022-10-05,74.68840026855469
2022-10-06,74.02626037597656
2022-10-07,72.82671356201172
2022-10-10,74.58283996582031
2022-10-11,75.91674041748047
2022-10-12,75.68643188476562
2022-10-13,77.74964141845703
2022-10-14,74.90911865234375
2022-10-17,76.79000091552734
2022-10-18,78.44058227539062
2022-10-19,77.42337799072266
2022-10-20,82.19275665283203
2022-10-21,89.16929626464844
2022-10-24,92.3744888305664
2022-10-25,93.76595306396484
2022-10-26,94.0826416015625
2022-10-27,93.53563690185547
2022-10-28,90.61835479736328
2022-10-31,90.25369262695312
2022-11-01,92.80632019042969
2022-11-02,88.63191223144531
2022-11-03,87.85460662841797
2022-11-04,91.54920196533203
2022-11-07,92.08659362792969
2022-11-08,92.86390686035156
2022-11-09,88.33441162109375
2022-11-10,92.45125579833984
2022-11-11,92.83509826660156
2022-11-14,96.34737396240234
2022-11-15,96.42414093017578
2022-11-16,95.29177856445312
2022-11-17,96.9327392578125
2022-11-18,96.57768249511719
2022-11-21,98.86160278320312
2022-11-22,102.1435775756836
2022-11-23,99.75406646728516
2022-11-25,99.78287506103516
2022-11-28,98.72725677490234
2022-11-29,98.49695587158203
2022-11-30,99.7348861694336
2022-12-01,100.88643646240234
