Date,BLK
2011-07-20,127.77843475341797
2011-07-21,130.0084686279297
2011-07-22,130.14697265625
2011-07-25,128.81727600097656
2011-07-26,127.72303009033203
2011-07-27,122.47334289550781
2011-07-28,121.24754333496094
2011-07-29,123.59532165527344
2011-08-01,123.52610778808594
2011-08-02,120.84579467773438
2011-08-03,120.12556457519531
2011-08-04,113.0613784790039
2011-08-05,111.90479278564453
2011-08-08,100.59519958496094
2011-08-09,108.4142837524414
2011-08-10,102.54133605957031
2011-08-11,112.18180084228516
2011-08-12,111.55157470703125
2011-08-15,114.37034606933594
2011-08-16,111.6139144897461
2011-08-17,111.62773895263672
2011-08-18,105.4639663696289
2011-08-19,104.80602264404297
2011-08-22,105.38777160644531
2011-08-23,110.40194702148438
2011-08-24,113.39379119873047
2011-08-25,109.86863708496094
2011-08-26,111.49617767333984
2011-08-29,116.4757308959961
2011-08-30,115.65852355957031
2011-08-31,115.04747772216797
2011-09-01,113.60197448730469
2011-09-02,108.96512603759766
2011-09-06,106.43026733398438
2011-09-07,110.96932220458984
2011-09-08,108.83948516845703
2011-09-09,105.4945068359375
2011-09-12,105.6551284790039
2011-09-13,105.5992660522461
2011-09-14,106.35347747802734
2011-09-15,111.1578598022461
2011-09-16,112.34497833251953
2011-09-19,109.11178588867188
2011-09-20,108.64393615722656
2011-09-21,102.80599975585938
2011-09-22,101.08116149902344
2011-09-23,103.09231567382812
2011-09-26,104.99173736572266
2011-09-27,106.48611450195312
2011-09-28,103.73479461669922
2011-09-29,105.90650177001953
2011-09-30,103.35768127441406
2011-10-03,99.00019836425781
2011-10-04,102.79207611083984
2011-10-05,105.08952331542969
2011-10-06,105.91350555419922
2011-10-07,103.19708251953125
2011-10-10,108.4134750366211
2011-10-11,106.8841552734375
2011-10-12,108.93722534179688
2011-10-13,107.2961654663086
2011-10-14,108.8743896484375
2011-10-17,105.25706481933594
2011-10-18,109.14669799804688
2011-10-19,103.9931640625
2011-10-20,106.25569915771484
2011-10-21,107.7640380859375
2011-10-24,109.97069549560547
2011-10-25,105.01268005371094
2011-10-26,107.7989730834961
2011-10-27,118.09912872314453
2011-10-28,118.55999755859375
2011-10-31,110.18721008300781
2011-11-01,104.74736022949219
2011-11-02,108.60205078125
2011-11-03,111.21373748779297
2011-11-04,110.05452728271484
2011-11-07,111.76541137695312
2011-11-08,113.93714904785156
2011-11-09,107.00286102294922
2011-11-10,111.64668273925781
2011-11-11,114.75420379638672
2011-11-14,113.90923309326172
2011-11-15,115.8365707397461
2011-11-16,112.65924072265625
2011-11-17,111.4511489868164
2011-11-18,111.21373748779297
2011-11-21,109.36320495605469
2011-11-22,108.80451202392578
2011-11-23,105.78785705566406
2011-11-25,105.63420867919922
2011-11-28,111.61178588867188
2011-11-29,112.44974517822266
2011-11-30,120.13815307617188
2011-12-01,117.84689331054688
2011-12-02,118.98020935058594
2011-12-05,124.11192321777344
2011-12-06,122.10575866699219
2011-12-07,122.74629211425781
2011-12-08,117.91026306152344
2011-12-09,121.55668640136719
2011-12-12,119.30406951904297
2011-12-13,118.08621978759766
2011-12-14,117.51602935791016
2011-12-15,118.1495361328125
2011-12-16,119.90239715576172
2011-12-19,116.57278442382812
2011-12-20,121.88047790527344
2011-12-21,122.02826690673828
2011-12-22,123.53472137451172
2011-12-23,125.5902328491211
2011-12-27,125.18897247314453
2011-12-28,124.20349884033203
2011-12-29,126.28714752197266
2011-12-30,125.47055053710938
2012-01-03,127.60350036621094
2012-01-04,126.68135070800781
2012-01-05,126.23787689208984
2012-01-06,126.09705352783203
2012-01-09,126.18155670166016
2012-01-10,128.8846893310547
2012-01-11,129.4337615966797
2012-01-12,131.6793670654297
2012-01-13,131.3344268798828
2012-01-17,131.9609375
2012-01-18,132.2001953125
2012-01-19,132.01724243164062
2012-01-20,128.6946258544922
2012-01-23,130.62339782714844
2012-01-24,133.05906677246094
2012-01-25,132.5099639892578
2012-01-26,132.24249267578125
2012-01-27,131.9820098876953
2012-01-30,128.97622680664062
2012-01-31,128.11746215820312
2012-02-01,128.82127380371094
2012-02-02,129.36338806152344
2012-02-03,132.79156494140625
2012-02-06,133.8756561279297
2012-02-07,133.3758087158203
2012-02-08,133.9248504638672
2012-02-09,133.88270568847656
2012-02-10,133.7488250732422
2012-02-13,135.4735870361328
2012-02-14,134.81893920898438
2012-02-15,133.66445922851562
2012-02-16,135.9451446533203
2012-02-17,138.10629272460938
2012-02-21,136.9377899169922
2012-02-22,136.21974182128906
2012-02-23,138.7680206298828
2012-02-24,137.97254943847656
2012-02-27,139.1763153076172
2012-02-28,139.6127471923828
2012-02-29,140.08438110351562
2012-03-01,139.73240661621094
2012-03-02,139.5564422607422
2012-03-05,138.48536682128906
2012-03-06,137.01712036132812
2012-03-07,139.53512573242188
2012-03-08,138.7052764892578
2012-03-09,139.6699676513672
2012-03-12,138.2300262451172
2012-03-13,143.98963928222656
2012-03-14,142.33700561523438
2012-03-15,145.46498107910156
2012-03-16,145.8338623046875
2012-03-19,145.47206115722656
2012-03-20,144.20240783691406
2012-03-21,142.81219482421875
2012-03-22,140.8118896484375
2012-03-23,142.64906311035156
2012-03-26,145.54295349121094
2012-03-27,144.40106201171875
2012-03-28,143.798095703125
2012-03-29,141.57089233398438
2012-03-30,145.3372802734375
2012-04-02,146.3232421875
2012-04-03,146.52188110351562
2012-04-04,144.5712432861328
2012-04-05,146.1033477783203
2012-04-09,143.80523681640625
2012-04-10,140.86863708496094
2012-04-11,140.308349609375
2012-04-12,143.07455444335938
2012-04-13,140.308349609375
2012-04-16,140.57073974609375
2012-04-17,143.14552307128906
2012-04-18,139.03152465820312
2012-04-19,135.1941680908203
2012-04-20,135.0523223876953
2012-04-23,132.59811401367188
2012-04-24,133.7543487548828
2012-04-25,135.76162719726562
2012-04-26,137.0738525390625
2012-04-27,136.54188537597656
2012-04-30,135.8893280029297
2012-05-01,135.12326049804688
2012-05-02,133.9031982421875
2012-05-03,129.91693115234375
2012-05-04,129.92404174804688
2012-05-07,130.3850860595703
2012-05-08,129.33535766601562
2012-05-09,127.86702728271484
2012-05-10,127.44851684570312
2012-05-11,127.51234436035156
2012-05-14,125.18585968017578
2012-05-15,125.44117736816406
2012-05-16,124.17864227294922
2012-05-17,123.39838409423828
2012-05-18,121.9372329711914
2012-05-21,118.97229766845703
2012-05-22,115.87979125976562
2012-05-23,118.80916595458984
2012-05-24,120.89450073242188
2012-05-25,121.54708862304688
2012-05-29,123.8452377319336
2012-05-30,121.12860107421875
2012-05-31,121.1498794555664
2012-06-01,118.14949798583984
2012-06-04,117.03588104248047
2012-06-05,119.02586364746094
2012-06-06,122.08954620361328
2012-06-07,123.20623016357422
2012-06-08,124.487548828125
2012-06-11,123.08457946777344
2012-06-12,123.85045623779297
2012-06-13,123.06307220458984
2012-06-14,123.61418914794922
2012-06-15,126.50615692138672
2012-06-18,124.15829467773438
2012-06-19,126.04086303710938
2012-06-20,125.74024200439453
2012-06-21,122.36873626708984
2012-06-22,123.1202621459961
2012-06-25,119.4768295288086
2012-06-26,120.39305877685547
2012-06-27,119.0974349975586
2012-06-28,118.88983917236328
2012-06-29,121.55984497070312
2012-07-02,121.42385864257812
2012-07-03,124.43740844726562
2012-07-05,122.94137573242188
2012-07-06,122.60491943359375
2012-07-09,123.02015686035156
2012-07-10,124.20122528076172
2012-07-11,125.36084747314453
2012-07-12,123.45677185058594
2012-07-13,125.82614135742188
2012-07-16,125.47534942626953
2012-07-17,126.09095764160156
2012-07-18,125.3035659790039
2012-07-19,126.06942749023438
2012-07-20,124.05801391601562
2012-07-23,119.43385314941406
2012-07-24,117.6944580078125
2012-07-25,117.43672943115234
2012-07-26,118.1095962524414
2012-07-27,122.16829681396484
2012-07-30,123.14177703857422
2012-07-31,121.87480926513672
2012-08-01,121.41668701171875
2012-08-02,120.62213897705078
