Date,FCX
2021-07-22,32.82854080200195
2021-07-23,33.19645309448242
2021-07-26,34.57373809814453
2021-07-27,34.29073715209961
2021-07-28,34.6020393371582
2021-07-29,36.29064178466797
2021-07-30,35.94160079956055
2021-08-02,34.545433044433594
2021-08-03,34.564300537109375
2021-08-04,33.630393981933594
2021-08-05,33.81905746459961
2021-08-06,34.7718391418457
2021-08-09,34.394500732421875
2021-08-10,36.05480194091797
2021-08-11,36.53590774536133
2021-08-12,36.21516799926758
2021-08-13,35.94160079956055
2021-08-16,34.75297927856445
2021-08-17,32.74364471435547
2021-08-18,31.960662841796875
2021-08-19,30.583375930786133
2021-08-20,30.941856384277344
2021-08-23,32.262535095214844
2021-08-24,33.215328216552734
2021-08-25,33.1209831237793
2021-08-26,32.58327865600586
2021-08-27,34.498268127441406
2021-08-30,34.564300537109375
2021-08-31,34.32847213745117
2021-09-01,33.85679244995117
2021-09-02,34.21527099609375
2021-09-03,34.09263610839844
2021-09-07,34.3001708984375
2021-09-08,32.422908782958984
2021-09-09,32.83798599243164
2021-09-10,33.47003173828125
2021-09-13,33.29079055786133
2021-09-14,32.81911849975586
2021-09-15,34.65864944458008
2021-09-16,32.35686492919922
2021-09-17,31.177692413330078
2021-09-20,29.40418815612793
2021-09-21,28.753276824951172
2021-09-22,29.772092819213867
2021-09-23,30.290939331054688
2021-09-24,30.413570404052734
2021-09-27,31.988967895507812
2021-09-28,31.668224334716797
2021-09-29,31.234289169311523
2021-09-30,30.68714714050293
2021-10-01,30.979578018188477
2021-10-04,30.856948852539062
2021-10-05,30.37584114074707
2021-10-06,29.913597106933594
2021-10-07,32.375736236572266
2021-10-08,32.19650650024414
2021-10-11,33.23419189453125
2021-10-12,32.64931106567383
2021-10-13,33.7907600402832
2021-10-14,35.10004806518555
2021-10-15,36.527488708496094
2021-10-18,36.432952880859375
2021-10-19,36.72600173950195
2021-10-20,36.801631927490234
2021-10-21,36.31951141357422
2021-10-22,35.61051559448242
2021-10-25,37.1892204284668
2021-10-26,36.72600173950195
2021-10-27,34.977142333984375
2021-10-28,36.017005920410156
2021-10-29,35.65778350830078
2021-11-01,36.23443603515625
2021-11-02,36.44240951538086
2021-11-03,36.13990020751953
2021-11-04,34.977142333984375
2021-11-05,35.01496124267578
2021-11-08,37.274295806884766
2021-11-09,37.0568733215332
2021-11-10,35.46871566772461
2021-11-11,38.663936614990234
2021-11-12,38.975887298583984
2021-11-15,38.626121520996094
2021-11-16,37.43499755859375
2021-11-17,36.744911193847656
2021-11-18,36.66928482055664
2021-11-19,36.187171936035156
2021-11-22,35.676692962646484
2021-11-23,36.565303802490234
2021-11-24,36.53693771362305
2021-11-26,35.20402908325195
2021-11-29,35.90357208251953
2021-11-30,35.05277633666992
2021-12-01,34.249244689941406
2021-12-02,35.07167434692383
2021-12-03,34.56121063232422
2021-12-06,35.32692337036133
2021-12-07,36.65038299560547
2021-12-08,36.603118896484375
2021-12-09,36.36677932739258
2021-12-10,36.272247314453125
2021-12-13,35.57270431518555
2021-12-14,35.88465881347656
2021-12-15,35.21348571777344
2021-12-16,36.187171936035156
2021-12-17,35.9224739074707
2021-12-20,35.37417984008789
2021-12-21,37.03795623779297
2021-12-22,37.94547653198242
2021-12-23,38.88134765625
2021-12-27,39.694339752197266
2021-12-28,39.694339752197266
2021-12-29,39.68488693237305
2021-12-30,39.34457015991211
2021-12-31,39.44855499267578
2022-01-03,39.212223052978516
2022-01-04,39.84560012817383
2022-01-05,39.40128707885742
2022-01-06,38.31415557861328
2022-01-07,39.5903434753418
2022-01-10,39.34457015991211
2022-01-11,40.63966751098633
2022-01-12,42.68157958984375
2022-01-13,42.04609298706055
2022-01-14,41.80896759033203
2022-01-18,42.00815200805664
2022-01-19,41.80896759033203
2022-01-20,40.96482849121094
2022-01-21,38.878173828125
2022-01-24,37.90123748779297
2022-01-25,37.58824920654297
2022-01-26,36.45006561279297
2022-01-27,35.18858337402344
2022-01-28,34.183197021484375
2022-01-31,35.302406311035156
2022-02-01,37.00967025756836
2022-02-02,37.3606071472168
2022-02-03,36.2319221496582
2022-02-04,36.440574645996094
2022-02-07,36.895851135253906
2022-02-08,38.536720275878906
2022-02-09,41.31576156616211
2022-02-10,41.647735595703125
2022-02-11,40.59492874145508
2022-02-14,40.26295471191406
2022-02-15,41.42009353637695
2022-02-16,41.9702033996582
2022-02-17,40.983787536621094
2022-02-18,40.8035774230957
2022-02-22,40.177589416503906
2022-02-23,40.272438049316406
2022-02-24,41.46752166748047
2022-02-25,43.952537536621094
2022-02-28,44.53111267089844
2022-03-01,45.441650390625
2022-03-02,45.678768157958984
2022-03-03,46.56086349487305
2022-03-04,47.5283088684082
2022-03-07,44.72080612182617
2022-03-08,44.265533447265625
2022-03-09,44.56904602050781
2022-03-10,45.251953125
2022-03-11,44.51214599609375
2022-03-14,42.22630310058594
2022-03-15,41.99866485595703
2022-03-16,44.02841567993164
2022-03-17,46.08661651611328
2022-03-18,45.6028938293457
2022-03-21,46.95921325683594
2022-03-22,47.29118728637695
2022-03-23,47.24375534057617
2022-03-24,48.79926681518555
2022-03-25,49.25453186035156
2022-03-28,47.680057525634766
2022-03-29,47.50933837890625
2022-03-30,48.163787841796875
2022-03-31,47.17737579345703
2022-04-01,48.33449935913086
2022-04-04,48.27760696411133
2022-04-05,46.56086349487305
2022-04-06,45.583919525146484
